ID,Aggressive,words,sents,numbers,unknowns,punctuation
C33.8.1,OAG,20,2,0,0,2
C130.98,CAG,49,1,1,0,0
C95.177.2,NAG,23,1,0,0,0
C10.42.2,NAG,17,1,0,0,0
C101.550,CAG,6,1,0,1,0
C101.825,NAG,14,1,0,0,0
C10.29.4,CAG,16,1,0,0,0
C95.287,CAG,7,1,0,0,0
C10.103,NAG,13,4,0,0,3
C10.16,NAG,2,1,0,1,0
C10.48.2,OAG,10,1,0,0,0
C101.112,CAG,3,1,0,0,4
C95.157,NAG,10,2,1,2,1
C101.324,CAG,24,3,0,0,3
C10.76,NAG,34,1,0,0,0
C95.265,CAG,13,1,0,0,2
C101.60,CAG,4,3,1,9,2
C101.481,NAG,7,1,0,0,1
C95.311,CAG,78,6,0,0,11
C115.127,CAG,18,1,0,0,1
C101.622,OAG,28,3,0,0,2
C33.41,CAG,12,1,0,0,1
C10.155.1,NAG,6,1,0,0,0
C12.30,CAG,14,2,0,0,1
C95.267,CAG,21,1,0,0,1
C95.283,CAG,14,1,0,0,1
C95.339,NAG,4,1,0,0,0
C101.201,CAG,5,1,0,1,0
C130.66,OAG,14,1,0,2,0
C101.657,NAG,2,1,0,3,1
C12.115,CAG,9,1,0,0,0
C106.17,OAG,29,1,1,0,2
C101.159,CAG,43,1,1,0,0
C95.231.1,NAG,14,1,0,0,2
C95.199.1,CAG,7,1,0,0,0
C108.97,OAG,10,1,0,2,0
C101.838,CAG,6,1,0,0,0
C101.532,CAG,9,1,0,0,0
C95.231,NAG,20,2,0,0,1
C108.84,CAG,7,1,0,3,0
C130.55,CAG,16,1,0,7,0
C101.239,CAG,17,2,1,0,1
C33.15.1,CAG,8,1,0,0,0
C101.329,NAG,4,1,0,0,0
C95.213.1,NAG,2,1,0,0,0
C101.162,NAG,6,1,0,0,0
C95.293,NAG,14,2,0,0,2
C101.223,CAG,8,1,0,0,1
C130.123,OAG,21,4,1,0,6
C106.8,OAG,12,2,0,0,2
C130.177,NAG,3,1,0,0,0
C115.199,CAG,25,1,0,0,0
C101.554,CAG,13,1,0,0,0
C115.219,NAG,4,1,0,0,0
C95.352.1,NAG,8,1,0,0,0
C130.133,CAG,229,1,0,0,19
C12.81,CAG,6,1,1,0,0
C108.35,CAG,15,3,0,3,2
C95.68,NAG,6,1,1,0,1
C95.444,NAG,2,1,1,0,0
C101.589,NAG,17,1,0,0,0
C130.6,NAG,1,1,0,0,0
C101.535,NAG,14,1,0,7,0
C95.430,CAG,6,1,0,0,0
C130.43,CAG,31,2,0,0,2
C95.178,NAG,8,1,0,0,0
C106.21.1,CAG,17,1,1,0,1
C101.602,NAG,6,1,0,0,1
C101.646,CAG,11,1,0,0,0
C101.247.1,OAG,2,1,0,0,0
C101.931.4,NAG,2,1,0,0,0
C100.1,NAG,5,1,0,0,0
C101.890,NAG,8,1,0,0,0
C130.153,CAG,35,3,0,0,3
C12.99.5,CAG,6,1,0,0,0
C108.3,OAG,1,1,0,0,0
C108.81.1,CAG,16,1,1,0,0
C101.267,CAG,13,1,0,0,0
C10.9,NAG,3,1,0,0,1
C95.286,NAG,11,1,0,0,3
C108.46,OAG,13,1,0,0,0
C95.99,CAG,91,5,1,0,19
C101.218,CAG,22,1,0,0,0
C115.126,NAG,15,5,0,0,5
C10.64,CAG,8,1,0,0,0
C12.146,OAG,40,1,2,0,0
C12.135,NAG,2,1,0,0,0
C101.668,CAG,25,3,0,0,3
C106.9,OAG,19,1,1,0,1
C115.76,CAG,25,1,1,0,0
C95.131,CAG,20,7,0,0,7
C10.3,NAG,2,1,0,0,0
C101.940.4,CAG,109,5,3,0,5
C101.881,NAG,2,2,1,3,1
C101.572,NAG,5,1,0,0,0
C108.68,CAG,3,1,0,0,0
C101.529,CAG,6,1,0,0,0
C101.54,OAG,14,2,0,0,3
C101.609,CAG,21,1,0,0,0
C12.45,CAG,41,1,1,1,0
C108.109.3,CAG,11,1,0,0,0
C101.340,CAG,5,1,0,0,0
C10.97,NAG,4,1,0,0,1
C33.11,OAG,8,1,0,0,0
C95.423.1,NAG,6,1,0,0,0
C101.300,CAG,5,1,0,0,0
C12.21,NAG,1,1,0,0,0
C12.49,CAG,20,1,0,0,0
C101.811,CAG,9,1,0,0,0
C95.463.2,CAG,3,1,0,0,1
C101.337,CAG,11,1,0,0,0
C95.137,NAG,36,2,0,7,6
C101.834,CAG,11,1,0,0,0
C101.666,CAG,11,1,0,0,0
C101.493,CAG,5,1,0,0,0
C115.119,NAG,8,1,0,0,0
C101.466,CAG,23,1,0,0,0
C101.326,CAG,43,1,0,0,3
C101.663,CAG,9,1,0,0,0
C33.23,NAG,3,1,0,3,0
C130.5,CAG,12,1,0,0,0
C101.179,NAG,8,1,0,0,0
C101.770,NAG,4,1,0,0,0
C95.195,CAG,51,6,0,0,7
C95.4,NAG,7,1,0,0,1
C101.229,CAG,8,1,0,0,1
C95.451.5,CAG,6,1,0,0,4
C95.302,NAG,4,1,0,0,1
C101.809,NAG,5,1,0,0,1
C101.604,CAG,27,1,0,0,0
C115.92,OAG,19,3,0,0,3
C101.716,CAG,2,1,1,0,0
C10.86.2,OAG,3,1,0,0,0
C12.158,NAG,3,1,0,0,0
C95.207,CAG,19,2,0,6,1
C101.75,NAG,8,1,0,0,2
C101.913.5,NAG,15,1,1,0,0
C12.152,CAG,43,2,0,0,5
C95.401.5,NAG,1,1,0,0,0
C10.28.1,NAG,29,1,0,0,0
C12.121,CAG,14,5,1,0,4
C95.223.2,CAG,25,2,1,0,4
C115.71,CAG,5,1,0,0,0
C101.786,NAG,3,1,0,4,0
C101.39,NAG,6,1,0,0,1
C95.333,CAG,20,1,0,0,0
C101.639,CAG,14,1,0,0,1
C115.184.2,NAG,25,1,0,0,0
C101.916,NAG,8,1,0,0,0
C115.128.1,CAG,93,8,1,0,7
C101.438,NAG,9,1,0,0,0
C101.476,CAG,2,1,1,0,0
C101.479,CAG,14,1,0,5,0
C101.576,NAG,9,1,0,1,0
C95.395,CAG,38,2,0,0,2
C101.197,CAG,14,1,0,0,2
C95.470,NAG,40,1,0,0,0
C12.23,OAG,8,1,0,0,0
C101.721,CAG,14,1,1,0,3
C101.106,NAG,4,1,0,0,1
C115.117,OAG,9,1,0,0,0
C101.624,NAG,4,1,0,0,1
C10.163,NAG,30,1,0,0,0
C33.32,CAG,72,6,0,0,6
C95.246,CAG,18,1,0,0,0
C101.837,CAG,33,2,3,0,1
C95.100,CAG,10,1,0,0,0
C130.104,CAG,16,1,0,0,15
C115.177.2,OAG,13,1,0,0,2
C10.58.1,OAG,20,1,0,0,0
C101.268,CAG,27,2,0,0,2
C101.907,CAG,48,1,2,0,0
C101.67,CAG,3,1,0,0,0
C95.197,CAG,7,2,0,0,2
C105.18.1,CAG,34,2,0,0,2
C101.562,CAG,13,2,0,0,2
C115.103,CAG,19,2,1,0,2
C101.165,NAG,27,3,0,0,5
C106.34,OAG,1,1,0,0,0
C10.136,CAG,25,4,0,1,3
C101.405,CAG,25,1,0,0,4
C95.321.3,OAG,5,1,0,0,0
C95.461,NAG,2,1,0,0,0
C10.168,NAG,8,1,0,0,0
C10.130.1,CAG,30,1,0,0,0
C115.180,NAG,10,1,0,0,0
C95.37,OAG,11,1,0,0,0
C130.99,NAG,7,1,0,0,0
C100.39.1,NAG,9,1,0,0,0
C101.656,CAG,18,1,0,0,0
C95.220,NAG,66,5,0,0,5
C101.661,NAG,5,2,0,0,1
C10.42,CAG,7,1,0,0,0
C101.924,CAG,18,1,0,0,0
C115.161,NAG,9,1,0,0,0
C33.31.1,CAG,24,2,0,0,2
C95.245,CAG,7,1,0,0,0
C130.28,NAG,7,1,0,12,0
C101.127,NAG,9,1,0,0,0
C10.137,NAG,5,1,1,0,0
C115.86,NAG,7,1,0,0,0
C101.199,CAG,5,2,0,0,1
C95.179,NAG,4,1,0,4,2
C95.272.5,CAG,29,5,0,1,5
C10.106.1,NAG,15,1,0,0,3
C95.434.3,NAG,32,1,0,4,1
C95.464.2,NAG,8,1,0,0,0
C12.123,NAG,6,1,0,0,0
C115.4,OAG,14,1,0,0,0
C10.146,OAG,4,1,0,0,0
C101.599,CAG,9,1,0,0,0
C95.193,NAG,4,1,0,6,1
C12.146.4,NAG,60,1,0,0,0
C115.104,CAG,24,1,0,0,2
C101.486,NAG,9,1,0,0,1
C10.54,NAG,6,1,0,0,0
C130.27,CAG,5,1,0,1,0
C95.458.3,CAG,22,1,0,0,0
C101.321,CAG,4,1,0,0,0
C10.78,NAG,7,1,0,0,0
C95.359,CAG,14,1,0,0,1
C115.78,CAG,8,1,0,0,1
C95.21,NAG,7,1,0,0,0
C95.209,NAG,6,1,0,1,0
C95.441.1,CAG,24,1,0,0,0
C108.113,OAG,29,1,0,0,0
C10.28.2,NAG,24,1,1,0,0
C95.310.2,NAG,15,1,0,0,2
C100.15,NAG,2,1,0,3,0
C105.25,NAG,4,2,0,0,2
C101.15,CAG,4,1,0,0,0
C101.939,CAG,8,1,0,1,0
C95.398,CAG,11,1,0,0,0
C95.356,CAG,27,1,0,0,0
C101.177,CAG,8,1,0,0,0
C10.158.1,CAG,17,2,0,0,3
C101.468,CAG,20,1,0,0,0
C33.46,NAG,3,1,0,0,0
C115.188,NAG,10,1,0,0,0
C101.698,CAG,16,1,0,0,0
C101.680,CAG,8,1,0,0,2
C101.465,NAG,12,2,0,1,1
C10.34,NAG,3,1,0,1,0
C12.155.1,NAG,2,1,0,0,0
C115.171.2,CAG,14,1,0,0,1
C115.225.1,OAG,80,1,3,0,0
C130.192,CAG,22,3,0,3,2
C10.151,NAG,18,1,0,0,0
C95.456,NAG,19,2,0,0,2
C130.124,CAG,3,1,0,0,0
C106.27.1,NAG,0,1,0,3,0
C10.167,NAG,16,1,0,0,1
C10.141,NAG,5,1,0,0,0
C95.341.1,NAG,90,4,0,0,12
C101.614,OAG,54,2,0,0,2
C10.65.5,CAG,5,1,0,0,0
C12.76,NAG,4,3,0,0,2
C101.242,CAG,4,1,0,0,0
C130.78,CAG,30,5,0,0,4
C95.75,OAG,5,1,0,0,0
C108.114,OAG,34,2,0,2,2
C33.9,CAG,3,1,0,0,0
C95.272,CAG,5,1,0,0,0
C95.362,OAG,52,5,0,0,6
C10.57.5,CAG,126,4,2,0,3
C10.155,NAG,19,4,0,0,5
C12.16,CAG,109,7,1,0,6
C115.124.2,CAG,26,1,0,0,0
C95.403,CAG,47,3,0,0,4
C95.396,CAG,49,1,0,0,0
C101.384,NAG,2,1,0,4,0
C101.571,CAG,9,2,0,0,2
C130.105,NAG,10,2,1,0,2
C101.843,CAG,13,1,0,0,0
C106.29,NAG,11,1,0,0,0
C105.26.3,OAG,13,2,0,0,4
C10.107.2,CAG,7,1,0,0,2
C10.101,NAG,6,1,0,3,0
C101.613,OAG,56,1,2,0,0
C101.348,NAG,12,3,0,0,2
C101.528,CAG,5,1,0,0,0
C108.29,CAG,25,1,0,0,1
C101.474,CAG,29,2,0,0,3
C130.16,CAG,11,2,0,0,2
C108.33,CAG,16,1,0,0,0
C101.178,NAG,5,1,0,0,0
C101.103,NAG,23,2,0,0,2
C101.567,CAG,31,4,0,0,6
C12.102.1,CAG,14,1,0,0,1
C115.130,OAG,30,1,0,0,2
C108.118,OAG,21,1,0,0,0
C108.81,CAG,52,1,0,0,2
C101.795,OAG,22,1,0,0,5
C101.289,CAG,15,2,0,0,3
C95.156,CAG,14,1,0,0,0
C101.616,NAG,22,3,0,0,3
C95.425,NAG,30,2,0,0,2
C95.106,OAG,19,1,0,0,0
C115.8,NAG,0,1,0,0,2
C101.741,CAG,18,1,0,0,1
C101.490,CAG,18,1,0,0,0
C115.121,CAG,20,1,0,0,1
C10.1.4,CAG,33,1,0,0,2
C10.48.3,OAG,29,1,0,0,0
C101.133,NAG,3,1,0,0,1
C101.164,NAG,6,1,0,0,0
C130.72,OAG,9,1,0,0,0
C101.949,CAG,23,2,1,0,3
C95.418,OAG,10,1,0,0,3
C108.135,OAG,1,1,0,0,0
C95.280,CAG,10,1,0,0,2
C130.154,OAG,80,8,0,0,14
C95.438.2,CAG,10,1,0,0,0
C105.6,NAG,1,1,0,0,0
C115.81,NAG,7,1,0,0,0
C101.186,OAG,43,1,0,0,6
C95.158,NAG,45,3,0,0,4
C101.482,CAG,41,1,0,30,4
C115.162,NAG,8,1,0,0,2
C101.495,CAG,7,1,0,0,1
C95.326,CAG,40,3,0,0,3
C10.42.1,CAG,4,1,0,0,0
C101.495.1,NAG,0,1,0,3,0
C95.387,CAG,6,1,0,0,0
C95.465.2,CAG,21,1,0,0,0
C101.42,CAG,16,1,0,0,0
C108.128,NAG,16,1,0,0,0
C101.759.1,NAG,4,1,0,0,0
C101.87,CAG,6,1,0,0,0
C101.19,CAG,26,1,0,0,1
C95.101,CAG,40,6,0,0,5
C10.110,CAG,13,1,0,0,0
C12.138,CAG,4,1,0,0,0
C101.168,CAG,12,1,0,0,1
C12.102.2,CAG,21,1,0,0,0
C130.60,OAG,19,1,0,0,0
C115.25,NAG,18,1,0,0,1
C95.211,CAG,3,1,0,0,1
C95.464,CAG,9,2,1,0,1
C101.950,CAG,22,1,0,0,0
C95.93,CAG,17,1,0,0,1
C101.314,OAG,7,1,0,0,0
C101.717,CAG,19,6,0,0,6
C95.154,CAG,32,1,0,0,0
C101.659.3,NAG,9,2,0,0,2
C130.119,CAG,5,2,0,0,1
C95.321.2,NAG,9,2,0,0,2
C101.373,CAG,4,1,0,0,0
C108.34,CAG,10,1,0,0,0
C130.125,CAG,10,2,0,0,1
C106.27,CAG,2,1,0,2,1
C101.719.1,NAG,15,1,0,3,0
C10.85,NAG,7,2,0,0,2
C101.863,CAG,28,1,0,0,2
C101.136,OAG,4,1,0,0,0
C10.66,NAG,4,1,0,0,0
C95.325,CAG,41,1,0,0,0
C95.421,NAG,0,1,0,12,0
C95.438.1,NAG,2,1,0,0,0
C101.253,CAG,10,1,0,0,2
C108.27,CAG,15,1,1,0,3
C33.27,CAG,6,2,0,0,2
C95.240,NAG,62,1,1,4,7
C101.387,CAG,11,1,1,0,0
C115.110.1,OAG,21,5,0,0,7
C95.385.1,CAG,5,1,0,0,0
C33.4,CAG,9,1,0,0,0
C130.167,NAG,2,1,0,0,1
C101.869.1,CAG,18,1,0,0,3
C101.877,CAG,9,1,0,0,0
C115.217,NAG,8,1,0,4,0
C10.20,NAG,2,1,0,0,0
C101.896.3,CAG,14,1,0,0,0
C10.160,NAG,2,1,0,0,0
C130.2,CAG,17,2,0,0,3
C108.15,CAG,6,1,0,0,0
C101.694,OAG,68,8,1,0,11
C95.400,CAG,9,2,1,0,4
C108.61,NAG,7,1,1,10,0
C95.201.3,OAG,24,1,0,0,0
C101.271,NAG,10,1,0,0,1
C101.942,CAG,10,1,1,0,1
C10.133.1,NAG,0,1,0,1,0
C115.128,CAG,51,4,1,0,4
C10.4.1,CAG,6,1,0,0,0
C101.429,CAG,18,2,0,0,1
C101.352,NAG,7,1,0,0,0
C101.130,OAG,6,1,0,0,0
C95.458.4,CAG,11,3,0,0,2
C95.191,CAG,16,1,0,0,0
C101.332,CAG,13,1,0,0,0
C101.752,NAG,13,2,0,0,2
C101.207,CAG,5,1,0,0,0
C108.82.3,CAG,50,3,1,0,3
C108.129,NAG,9,1,0,1,0
C108.32,CAG,3,1,0,0,0
C108.73,OAG,57,4,0,0,6
C101.924.3,NAG,15,1,0,0,0
C12.107,OAG,3,1,0,0,0
C101.254,OAG,46,5,0,0,5
C95.155,CAG,16,2,0,0,2
C101.196,NAG,13,1,0,0,3
C101.949.1,CAG,2,1,0,0,0
C12.56,CAG,26,1,0,0,1
C105.1,OAG,4,1,0,0,0
C33.39.1,NAG,1,1,0,0,0
C115.75.1,NAG,3,1,0,0,1
C12.34,OAG,25,1,0,0,0
C115.14,NAG,28,1,0,0,3
C115.51,OAG,33,3,0,2,4
C12.2,NAG,2,1,0,24,0
C101.206,NAG,15,1,1,1,1
C115.220,NAG,6,1,0,3,1
C108.111.3,CAG,49,5,0,0,7
C101.409,CAG,7,1,0,0,1
C95.63,CAG,13,1,0,0,3
C101.16,CAG,6,1,0,0,0
C95.327,NAG,39,1,0,0,3
C101.822,CAG,3,1,0,0,1
C95.221,CAG,21,3,0,0,3
C115.88,CAG,53,1,1,0,0
C101.919,NAG,18,2,0,0,5
C101.208,CAG,18,1,0,0,0
C108.130.2,CAG,5,1,0,0,0
C12.157,NAG,3,1,0,0,0
C108.78,CAG,12,2,0,4,0
C101.115,CAG,4,3,2,2,7
C101.156,CAG,6,1,0,0,0
C115.65,OAG,58,4,0,3,7
C101.138,OAG,8,1,0,0,0
C95.465.1,NAG,8,1,0,0,0
C115.185.1,NAG,19,1,0,0,1
C115.172.5,NAG,1,1,0,1,0
C101.852,NAG,2,1,1,0,0
C115.194,OAG,28,2,1,0,1
C101.603,OAG,25,1,0,0,0
C101.854,CAG,33,2,0,0,4
C130.117.1,NAG,7,1,0,0,0
C95.463.1,OAG,5,1,0,0,0
C95.399.3,CAG,6,1,0,0,1
C101.52,CAG,26,4,0,0,10
C101.804,CAG,20,1,0,0,8
C108.98,CAG,13,1,0,0,1
C115.79,OAG,40,2,0,0,5
C101.79,NAG,7,1,0,0,1
C10.81.1,CAG,7,1,0,0,1
C12.142,CAG,3,1,0,0,0
C130.17,NAG,2,1,0,4,0
C115.112,NAG,4,1,0,0,0
C101.371,CAG,27,3,0,0,3
C130.74,CAG,3,1,0,0,1
C10.178.2,NAG,10,1,0,0,0
C95.182,CAG,8,1,0,0,0
C12.139,CAG,9,1,0,0,0
C115.23,CAG,9,1,0,0,1
C101.690,OAG,103,1,2,0,0
C95.44,NAG,2,1,0,2,0
C101.390,CAG,8,1,0,0,0
C108.57,CAG,10,1,0,0,0
C95.376,NAG,5,2,0,2,1
C101.610,CAG,17,4,0,1,3
C95.233,NAG,16,1,0,0,0
C95.467.1,CAG,4,1,0,0,0
C10.23,NAG,10,1,0,0,0
C101.945.2,CAG,7,1,0,0,0
C95.448,NAG,4,1,0,3,0
C95.31,CAG,23,2,0,0,1
C95.11,OAG,7,1,0,0,0
C115.19.1,CAG,2,1,0,13,0
C105.35,OAG,4,1,0,0,1
C101.718,NAG,8,1,0,0,0
C130.166,CAG,13,1,0,0,0
C95.85,CAG,13,1,0,0,1
C95.314,NAG,29,1,0,0,3
C95.147,OAG,16,1,0,3,0
C101.830,NAG,6,1,0,0,0
C95.401.2,CAG,4,1,0,0,1
C12.104,NAG,7,1,0,0,3
C101.585,CAG,9,3,0,0,2
C10.115,NAG,9,1,0,0,0
C95.383,NAG,26,2,0,0,5
C101.70,OAG,12,1,0,0,0
C12.93,CAG,21,1,0,0,0
C115.174,NAG,4,1,0,3,1
C115.133,NAG,4,1,0,0,0
C101.410,CAG,10,1,0,0,1
C95.56,CAG,2,1,0,0,0
C101.270,NAG,9,1,0,0,1
C10.1.5,CAG,12,1,0,0,0
C101.637,NAG,4,1,0,0,0
C101.953.3,NAG,6,1,0,0,0
C95.124,CAG,24,1,0,0,0
C115.91,OAG,49,2,0,0,4
C101.255,OAG,16,1,1,0,0
C101.909.3,NAG,1,1,0,0,0
C101.158,CAG,22,4,1,0,4
C115.164.5,NAG,7,1,0,3,0
C10.6,CAG,5,1,0,0,0
C108.56,NAG,5,1,0,0,0
C106.35,OAG,4,1,0,0,1
C108.41,CAG,12,1,0,0,0
C95.377,NAG,4,1,0,0,0
C100.24,NAG,2,1,0,1,0
C101.76,CAG,11,1,0,0,1
C100.13,CAG,2,1,0,0,0
C101.893,CAG,5,1,0,0,0
C95.368,NAG,7,1,0,0,0
C130.48,NAG,1,1,0,0,2
C101.525,CAG,11,1,0,0,0
C115.124,CAG,19,2,0,0,2
C10.149,NAG,3,1,0,0,0
C10.129,NAG,0,1,0,4,0
C12.94,NAG,2,1,0,4,0
C101.654,CAG,5,1,0,0,0
C95.109,NAG,52,6,0,2,7
C10.48.1,CAG,32,1,0,0,0
C101.855,NAG,6,1,0,0,1
C12.156,NAG,5,1,0,7,0
C108.106,NAG,13,1,0,0,0
C101.198,CAG,8,2,0,0,1
C108.60,NAG,15,1,1,3,3
C95.243.4,CAG,20,5,0,0,4
C95.334,CAG,4,1,0,0,0
C10.135.5,NAG,18,1,0,0,2
C95.24,NAG,19,2,0,0,2
C95.392,CAG,24,1,0,0,2
C95.367,NAG,15,1,0,0,1
C115.90,OAG,9,1,0,0,1
C108.54,NAG,5,1,0,0,0
C95.326.3,NAG,5,1,0,0,0
C108.82.1,CAG,10,1,0,0,1
C115.183,NAG,17,1,0,0,0
C95.374,CAG,7,1,0,0,2
C108.136,NAG,1,1,0,0,0
C105.15,NAG,3,1,0,0,0
C12.31,CAG,4,1,0,0,0
C10.134,NAG,9,3,0,0,3
C108.109,OAG,18,1,0,0,0
C101.391,CAG,9,1,0,0,0
C108.55,NAG,7,4,0,0,3
C101.27,OAG,4,1,0,0,1
C115.159,CAG,16,2,1,0,2
C106.4,CAG,9,1,0,0,0
C108.95,CAG,6,1,0,0,1
C95.347,OAG,14,1,0,0,0
C101.859,CAG,10,1,0,0,0
C105.25.1,CAG,17,3,0,0,3
C101.298,CAG,21,4,0,0,9
C108.92,CAG,6,1,0,0,0
C12.146.5,NAG,49,2,0,0,1
C101.470,CAG,10,1,0,0,1
C95.353.2,NAG,7,1,0,0,0
C95.317,CAG,20,2,0,0,2
C95.66,OAG,9,1,0,0,0
C10.175.2,NAG,22,1,0,0,0
C101.357,NAG,5,1,0,0,0
C95.177.3,CAG,86,2,0,0,8
C101.730,CAG,10,1,0,0,0
C106.25,CAG,9,1,0,0,1
C95.355,CAG,10,1,0,0,0
C101.869,CAG,6,2,0,0,2
C101.347,NAG,7,1,0,0,0
C101.813,CAG,12,2,0,0,1
C100.3,CAG,8,1,0,0,0
C101.909.2,NAG,1,1,0,2,0
C130.145,CAG,4,1,0,0,0
C95.316.1,NAG,1,1,0,3,0
C101.343,NAG,11,1,0,0,1
C108.50.2,CAG,14,1,0,0,1
C101.835,CAG,10,2,0,0,2
C10.92,NAG,5,1,0,0,0
C33.13,OAG,2,1,0,0,0
C108.137,OAG,2,1,0,0,0
C101.884,CAG,46,1,0,0,0
C101.559,CAG,7,1,0,0,1
C95.312,NAG,11,1,0,0,0
C95.316.3,CAG,17,5,0,0,5
C101.174,NAG,3,1,0,0,0
C130.52,NAG,9,2,0,0,1
C95.17,NAG,5,3,2,0,15
C95.187,NAG,28,1,0,0,1
C101.184,NAG,12,1,0,0,0
C95.450,NAG,47,2,0,0,2
C115.99,CAG,11,1,0,0,2
C115.199.5,CAG,29,10,0,0,10
C95.94,NAG,32,2,0,0,2
C95.447,NAG,6,1,0,1,0
C95.242,CAG,8,1,0,0,2
C95.26,CAG,4,1,0,0,0
C106.43,CAG,6,1,0,0,1
C101.708,CAG,22,3,1,0,2
C115.148,CAG,15,1,0,0,1
C101.598,NAG,2,1,0,0,0
C95.170,CAG,27,1,0,0,2
C130.192.4,CAG,31,1,0,0,0
C101.679,CAG,13,1,0,0,1
C101.244,CAG,11,2,0,0,2
C101.909.1,CAG,5,1,0,0,0
C95.107,CAG,4,1,0,0,0
C12.136,CAG,18,1,0,0,1
C101.704,NAG,2,1,0,0,1
C12.78,CAG,16,1,0,8,0
C101.190,CAG,3,1,0,0,0
C95.161,NAG,2,1,0,0,0
C101.291,NAG,12,2,0,0,2
C130.174,OAG,31,2,0,0,1
C101.176,NAG,8,1,0,0,0
C108.52,CAG,6,1,0,0,1
C101.261,CAG,8,2,0,0,2
C108.11,NAG,7,1,1,0,1
C101.746,CAG,37,4,0,0,4
C115.96,CAG,3,1,0,0,0
C101.375,CAG,8,1,0,0,0
C12.156.2,CAG,15,1,0,0,0
C115.55,CAG,9,1,0,3,0
C10.81,NAG,39,4,0,0,4
C95.90,OAG,11,1,0,0,1
C10.138,NAG,2,1,0,0,0
C108.79,CAG,12,1,1,0,0
C115.111,NAG,2,1,1,3,0
C95.184,CAG,28,3,0,0,4
C101.745,CAG,5,1,0,0,0
C115.45,NAG,6,1,0,0,1
C101.308,NAG,17,1,0,0,0
C95.341.5,NAG,12,1,0,0,1
C101.359,CAG,11,1,0,0,0
C95.437,NAG,2,1,0,0,0
C95.34,NAG,5,1,0,0,0
C95.138,NAG,30,1,1,1,2
C101.467,CAG,18,2,1,0,2
C108.111.1,CAG,17,1,0,0,0
C12.83,CAG,13,1,0,0,0
C101.676,CAG,17,1,0,0,0
C130.163,CAG,51,1,1,0,0
C95.415.3,CAG,6,1,0,0,1
C95.429,CAG,5,1,0,0,0
C12.54,CAG,8,1,0,0,0
C10.90,NAG,2,1,0,0,0
C101.543,CAG,52,1,2,0,3
C115.17,OAG,8,1,0,0,0
C108.109.4,CAG,32,1,1,0,0
C12.79.1,CAG,12,4,0,0,3
C101.117,CAG,6,1,0,0,0
C101.24,OAG,10,1,0,3,0
C12.41,OAG,29,1,0,0,1
C12.109,OAG,102,1,1,0,0
C108.5,CAG,6,2,0,0,2
C101.604.1,NAG,8,1,0,0,0
C130.185.1,OAG,16,1,0,0,0
C115.9,OAG,16,1,0,0,2
C101.286,CAG,17,1,0,0,0
C95.328,NAG,8,1,0,0,0
C101.756,NAG,40,2,2,0,2
C101.905,CAG,18,1,0,0,0
C101.294,CAG,7,1,0,0,0
C10.86.1,CAG,26,1,2,0,0
C33.45,CAG,107,2,1,0,1
C130.135,NAG,7,1,1,0,1
C10.82.2,NAG,3,1,0,0,0
C101.799.1,NAG,2,1,1,0,0
C108.12,CAG,5,2,0,0,2
C101.782,CAG,22,2,0,0,9
C101.762,NAG,7,1,0,0,1
C10.169,NAG,4,1,0,0,1
C95.272.1,NAG,7,1,0,9,0
C10.173.1,CAG,7,1,0,0,0
C101.924.5,NAG,2,1,0,0,0
C95.404,CAG,76,4,1,4,3
C10.108,NAG,3,1,0,0,0
C101.511,OAG,29,2,0,0,1
C12.33,CAG,9,1,0,0,0
C108.101,CAG,12,1,0,3,0
C10.120,NAG,17,1,0,0,0
C12.143,CAG,2,1,0,0,0
C95.111,CAG,147,1,0,0,13
C115.209,NAG,6,1,0,0,0
C101.644,NAG,4,1,0,0,0
C10.86,NAG,28,1,0,0,0
C101.366,CAG,14,1,0,0,0
C130.140,NAG,3,1,0,0,1
C101.66,NAG,8,1,0,0,1
C10.31,NAG,7,1,0,0,0
C101.483,CAG,6,1,0,0,1
C101.671.1,CAG,3,1,1,4,0
C101.430,CAG,4,1,0,2,0
C108.19,CAG,12,1,0,1,0
C95.28,CAG,3,1,0,0,0
C101.731,NAG,6,1,0,0,0
C101.883,NAG,6,1,0,0,0
C95.349,NAG,6,1,0,0,0
C101.736.1,CAG,5,1,1,0,0
C130.94,CAG,6,1,0,0,0
C101.617.2,NAG,13,1,0,0,2
C95.13,CAG,68,4,0,0,5
C101.36,OAG,15,2,0,0,1
C101.523,CAG,9,1,0,0,0
C115.144,NAG,8,2,0,0,2
C115.32,NAG,3,1,0,0,0
C101.394,CAG,63,4,1,0,14
C101.383,CAG,2,1,0,0,0
C101.904.2,CAG,12,1,0,0,4
C101.379,CAG,26,2,0,0,4
C101.945.4,CAG,7,1,0,0,0
C101.939.1,NAG,2,1,0,0,0
C95.360,NAG,38,1,0,0,0
C95.96,CAG,5,1,0,0,0
C101.941.1,NAG,5,1,0,1,0
C108.24.2,CAG,23,4,0,3,7
C101.635,NAG,10,1,0,1,1
C130.111,CAG,13,1,0,0,0
C101.796,OAG,44,1,1,0,2
C95.3,NAG,12,1,0,0,1
C130.32,CAG,7,1,0,0,0
C101.451,NAG,39,1,1,0,0
C10.175,CAG,56,1,0,0,0
C95.365,NAG,9,1,0,0,0
C101.503,CAG,3,1,0,0,0
C108.109.5,CAG,32,2,0,0,1
C130.4,CAG,3,1,0,0,0
C115.103.2,CAG,12,1,0,0,2
