ID	Comunal	words	sents	numbers	unknowns	punctuation
C10.100	NCOM	10	2	0	1	1
C10.111.1	COM	25	1	0	0	0
C115.189.2	NCOM	7	2	0	5	0
C115.12	NCOM	1	1	0	0	0
C95.419	NCOM	8	1	0	0	1
C130.182	NCOM	2	2	0	0	2
C10.12.1	NCOM	14	1	0	0	0
C115.42	NCOM	17	1	0	0	1
C10.135.4	NCOM	10	1	0	0	1
C101.447	NCOM	7	1	0	0	6
C101.617.3	NCOM	10	1	0	0	0
C105.21.1	NCOM	1	1	0	0	0
C106.20	NCOM	2	1	0	0	0
C101.882	NCOM	17	1	0	3	0
C101.389	NCOM	14	1	0	0	1
C101.469	NCOM	10	1	0	0	0
C10.111.3	COM	6	1	0	0	0
C105.20	NCOM	7	1	0	0	0
C95.322.3	NCOM	5	1	0	0	1
C10.117	NCOM	9	1	0	0	0
C95.230.1	COM	8	1	0	0	0
C101.628	NCOM	29	2	1	0	3
C101.862	NCOM	2	1	0	0	0
C10.12	NCOM	3	1	0	2	0
C101.18	NCOM	25	4	0	0	3
C101.765	NCOM	6	1	0	0	0
C101.258	NCOM	22	2	0	0	3
C10.58.5	NCOM	6	1	0	0	0
C10.139	NCOM	8	1	0	0	0
C12.89	NCOM	4	1	0	0	1
C33.8.1	NCOM	20	2	0	0	2
C130.98	NCOM	49	1	1	0	0
C95.177.2	NCOM	23	1	0	0	0
C10.42.2	NCOM	17	1	0	0	0
C101.550	NCOM	6	1	0	1	0
C101.825	NCOM	14	1	0	0	0
C10.29.4	COM	16	1	0	0	0
C95.287	NCOM	7	1	0	0	0
C10.103	NCOM	13	4	0	0	3
C10.16	NCOM	2	1	0	1	0
C10.48.2	NCOM	10	1	0	0	0
C101.112	NCOM	3	1	0	0	4
C95.157	NCOM	10	2	1	2	1
C101.324	NCOM	24	3	0	0	3
C10.76	NCOM	34	1	0	0	0
C95.265	NCOM	13	1	0	0	2
C101.60	NCOM	4	3	1	9	2
C101.481	NCOM	7	1	0	0	1
C95.311	NCOM	78	6	0	0	11
C115.127	NCOM	18	1	0	0	1
C101.622	NCOM	28	3	0	0	2
C33.41	NCOM	12	1	0	0	1
C10.155.1	COM	6	1	0	0	0
C12.30	NCOM	14	2	0	0	1
C95.267	NCOM	21	1	0	0	1
C95.283	NCOM	14	1	0	0	1
C95.339	NCOM	4	1	0	0	0
C101.201	NCOM	5	1	0	1	0
C130.66	NCOM	14	1	0	2	0
C101.657	NCOM	2	1	0	3	1
C12.115	NCOM	9	1	0	0	0
C106.17	NCOM	29	1	1	0	2
C101.159	NCOM	43	1	1	0	0
C95.231.1	NCOM	14	1	0	0	2
C95.199.1	NCOM	7	1	0	0	0
C108.97	COM	10	1	0	2	0
C101.838	NCOM	6	1	0	0	0
C101.532	NCOM	9	1	0	0	0
C95.231	NCOM	20	2	0	0	1
C108.84	COM	7	1	0	3	0
C130.55	NCOM	16	1	0	7	0
C101.239	NCOM	17	2	1	0	1
C33.15.1	NCOM	8	1	0	0	0
C101.329	NCOM	4	1	0	0	0
C95.213.1	NCOM	2	1	0	0	0
C101.162	NCOM	6	1	0	0	0
C95.293	NCOM	14	2	0	0	2
C101.223	NCOM	8	1	0	0	1
C130.123	NCOM	21	4	1	0	6
C106.8	NCOM	12	2	0	0	2
C130.177	NCOM	3	1	0	0	0
C115.199	NCOM	25	1	0	0	0
C101.554	NCOM	13	1	0	0	0
C115.219	NCOM	4	1	0	0	0
C95.352.1	NCOM	8	1	0	0	0
C130.133	NCOM	229	1	0	0	19
C12.81	NCOM	6	1	1	0	0
C108.35	NCOM	15	3	0	3	2
C95.68	NCOM	6	1	1	0	1
C95.444	NCOM	2	1	1	0	0
C101.589	NCOM	17	1	0	0	0
C130.6	NCOM	1	1	0	0	0
C101.535	NCOM	14	1	0	7	0
C95.430	COM	6	1	0	0	0
C130.43	NCOM	31	2	0	0	2
C95.178	NCOM	8	1	0	0	0
C106.21.1	NCOM	17	1	1	0	1
C101.602	NCOM	6	1	0	0	1
C101.646	NCOM	11	1	0	0	0
C101.247.1	NCOM	2	1	0	0	0
C101.931.4	NCOM	2	1	0	0	0
C100.1	NCOM	5	1	0	0	0
C101.890	NCOM	8	1	0	0	0
C130.153	NCOM	35	3	0	0	3
C12.99.5	NCOM	6	1	0	0	0
C108.3	NCOM	1	1	0	0	0
C108.81.1	NCOM	16	1	1	0	0
C101.267	NCOM	13	1	0	0	0
C10.9	NCOM	3	1	0	0	1
C95.286	NCOM	11	1	0	0	3
C108.46	COM	13	1	0	0	0
C95.99	NCOM	91	5	1	0	19
C101.218	NCOM	22	1	0	0	0
C115.126	NCOM	15	5	0	0	5
C10.64	NCOM	8	1	0	0	0
C12.146	NCOM	40	1	2	0	0
C12.135	NCOM	2	1	0	0	0
C101.668	NCOM	25	3	0	0	3
C106.9	NCOM	19	1	1	0	1
C115.76	NCOM	25	1	1	0	0
C95.131	NCOM	20	7	0	0	7
C10.3	NCOM	2	1	0	0	0
C101.940.4	NCOM	109	5	3	0	5
C101.881	NCOM	2	2	1	3	1
C101.572	NCOM	5	1	0	0	0
C108.68	NCOM	3	1	0	0	0
C101.529	NCOM	6	1	0	0	0
C101.54	NCOM	14	2	0	0	3
C101.609	NCOM	21	1	0	0	0
C12.45	COM	41	1	1	1	0
C108.109.3	NCOM	11	1	0	0	0
C101.340	NCOM	5	1	0	0	0
C10.97	NCOM	4	1	0	0	1
C33.11	NCOM	8	1	0	0	0
C95.423.1	NCOM	6	1	0	0	0
C101.300	NCOM	5	1	0	0	0
C12.21	NCOM	1	1	0	0	0
C12.49	NCOM	20	1	0	0	0
C101.811	NCOM	9	1	0	0	0
C95.463.2	NCOM	3	1	0	0	1
C101.337	NCOM	11	1	0	0	0
C95.137	NCOM	36	2	0	7	6
C101.834	NCOM	11	1	0	0	0
C101.666	NCOM	11	1	0	0	0
C101.493	NCOM	5	1	0	0	0
C115.119	NCOM	8	1	0	0	0
C101.466	NCOM	23	1	0	0	0
C101.326	NCOM	43	1	0	0	3
C101.663	NCOM	9	1	0	0	0
C33.23	NCOM	3	1	0	3	0
C130.5	NCOM	12	1	0	0	0
C101.179	NCOM	8	1	0	0	0
C101.770	NCOM	4	1	0	0	0
C95.195	NCOM	51	6	0	0	7
C95.4	NCOM	7	1	0	0	1
C101.229	NCOM	8	1	0	0	1
C95.451.5	NCOM	6	1	0	0	4
C95.302	NCOM	4	1	0	0	1
C101.809	NCOM	5	1	0	0	1
C101.604	NCOM	27	1	0	0	0
C115.92	NCOM	19	3	0	0	3
C101.716	NCOM	2	1	1	0	0
C10.86.2	COM	3	1	0	0	0
C12.158	NCOM	3	1	0	0	0
C95.207	NCOM	19	2	0	6	1
C101.75	NCOM	8	1	0	0	2
C101.913.5	NCOM	15	1	1	0	0
C12.152	NCOM	43	2	0	0	5
C95.401.5	NCOM	1	1	0	0	0
C10.28.1	NCOM	29	1	0	0	0
C12.121	NCOM	14	5	1	0	4
C95.223.2	NCOM	25	2	1	0	4
C115.71	NCOM	5	1	0	0	0
C101.786	NCOM	3	1	0	4	0
C101.39	NCOM	6	1	0	0	1
C95.333	NCOM	20	1	0	0	0
C101.639	NCOM	14	1	0	0	1
C115.184.2	NCOM	25	1	0	0	0
C101.916	NCOM	8	1	0	0	0
C115.128.1	NCOM	93	8	1	0	7
C101.438	NCOM	9	1	0	0	0
C101.476	NCOM	2	1	1	0	0
C101.479	NCOM	14	1	0	5	0
C101.576	NCOM	9	1	0	1	0
C95.395	NCOM	38	2	0	0	2
C101.197	NCOM	14	1	0	0	2
C95.470	NCOM	40	1	0	0	0
C12.23	NCOM	8	1	0	0	0
C101.721	NCOM	14	1	1	0	3
C101.106	NCOM	4	1	0	0	1
C115.117	NCOM	9	1	0	0	0
C101.624	NCOM	4	1	0	0	1
C10.163	NCOM	30	1	0	0	0
C33.32	NCOM	72	6	0	0	6
C95.246	NCOM	18	1	0	0	0
C101.837	NCOM	33	2	3	0	1
C95.100	COM	10	1	0	0	0
C130.104	NCOM	16	1	0	0	15
C115.177.2	COM	13	1	0	0	2
C10.58.1	COM	20	1	0	0	0
C101.268	NCOM	27	2	0	0	2
C101.907	NCOM	48	1	2	0	0
C101.67	NCOM	3	1	0	0	0
C95.197	NCOM	7	2	0	0	2
C105.18.1	NCOM	34	2	0	0	2
C101.562	NCOM	13	2	0	0	2
C115.103	NCOM	19	2	1	0	2
C101.165	NCOM	27	3	0	0	5
C106.34	NCOM	1	1	0	0	0
C10.136	NCOM	25	4	0	1	3
C101.405	NCOM	25	1	0	0	4
C95.321.3	COM	5	1	0	0	0
C95.461	NCOM	2	1	0	0	0
C10.168	NCOM	8	1	0	0	0
C10.130.1	COM	30	1	0	0	0
C115.180	NCOM	10	1	0	0	0
C95.37	NCOM	11	1	0	0	0
C130.99	NCOM	7	1	0	0	0
C100.39.1	NCOM	9	1	0	0	0
C101.656	NCOM	18	1	0	0	0
C95.220	NCOM	66	5	0	0	5
C101.661	NCOM	5	2	0	0	1
C10.42	NCOM	7	1	0	0	0
C101.924	NCOM	18	1	0	0	0
C115.161	NCOM	9	1	0	0	0
C33.31.1	COM	24	2	0	0	2
C95.245	NCOM	7	1	0	0	0
C130.28	NCOM	7	1	0	12	0
C101.127	NCOM	9	1	0	0	0
C10.137	NCOM	5	1	1	0	0
C115.86	NCOM	7	1	0	0	0
C101.199	NCOM	5	2	0	0	1
C95.179	NCOM	4	1	0	4	2
C95.272.5	NCOM	29	5	0	1	5
C10.106.1	NCOM	15	1	0	0	3
C95.434.3	NCOM	32	1	0	4	1
C95.464.2	NCOM	8	1	0	0	0
C12.123	NCOM	6	1	0	0	0
C115.4	NCOM	14	1	0	0	0
C10.146	COM	4	1	0	0	0
C101.599	NCOM	9	1	0	0	0
C95.193	NCOM	4	1	0	6	1
C12.146.4	NCOM	60	1	0	0	0
C115.104	NCOM	24	1	0	0	2
C101.486	NCOM	9	1	0	0	1
C10.54	NCOM	6	1	0	0	0
C130.27	NCOM	5	1	0	1	0
C95.458.3	NCOM	22	1	0	0	0
C101.321	NCOM	4	1	0	0	0
C10.78	NCOM	7	1	0	0	0
C95.359	NCOM	14	1	0	0	1
C115.78	NCOM	8	1	0	0	1
C95.21	NCOM	7	1	0	0	0
C95.209	NCOM	6	1	0	1	0
C95.441.1	NCOM	24	1	0	0	0
C108.113	NCOM	29	1	0	0	0
C10.28.2	NCOM	24	1	1	0	0
C95.310.2	NCOM	15	1	0	0	2
C100.15	NCOM	2	1	0	3	0
C105.25	NCOM	4	2	0	0	2
C101.15	NCOM	4	1	0	0	0
C101.939	NCOM	8	1	0	1	0
C95.398	NCOM	11	1	0	0	0
C95.356	NCOM	27	1	0	0	0
C101.177	NCOM	8	1	0	0	0
C10.158.1	NCOM	17	2	0	0	3
C101.468	NCOM	20	1	0	0	0
C33.46	NCOM	3	1	0	0	0
C115.188	NCOM	10	1	0	0	0
C101.698	NCOM	16	1	0	0	0
C101.680	NCOM	8	1	0	0	2
C101.465	NCOM	12	2	0	1	1
C10.34	NCOM	3	1	0	1	0
C12.155.1	NCOM	2	1	0	0	0
C115.171.2	NCOM	14	1	0	0	1
C115.225.1	NCOM	80	1	3	0	0
C130.192	NCOM	22	3	0	3	2
C10.151	NCOM	18	1	0	0	0
C95.456	NCOM	19	2	0	0	2
C130.124	NCOM	3	1	0	0	0
C106.27.1	NCOM	0	1	0	3	0
C10.167	NCOM	16	1	0	0	1
C10.141	NCOM	5	1	0	0	0
C95.341.1	NCOM	90	4	0	0	12
C101.614	NCOM	54	2	0	0	2
C10.65.5	NCOM	5	1	0	0	0
C12.76	NCOM	4	3	0	0	2
C101.242	NCOM	4	1	0	0	0
C130.78	NCOM	30	5	0	0	4
C95.75	NCOM	5	1	0	0	0
C108.114	NCOM	34	2	0	2	2
C33.9	NCOM	3	1	0	0	0
C95.272	NCOM	5	1	0	0	0
C95.362	COM	52	5	0	0	6
C10.57.5	COM	126	4	2	0	3
C10.155	NCOM	19	4	0	0	5
C12.16	NCOM	109	7	1	0	6
C115.124.2	NCOM	26	1	0	0	0
C95.403	NCOM	47	3	0	0	4
C95.396	NCOM	49	1	0	0	0
C101.384	NCOM	2	1	0	4	0
C101.571	NCOM	9	2	0	0	2
C130.105	NCOM	10	2	1	0	2
C101.843	NCOM	13	1	0	0	0
C106.29	NCOM	11	1	0	0	0
C105.26.3	COM	13	2	0	0	4
C10.107.2	COM	7	1	0	0	2
C10.101	NCOM	6	1	0	3	0
C101.613	NCOM	56	1	2	0	0
C101.348	NCOM	12	3	0	0	2
C101.528	NCOM	5	1	0	0	0
C108.29	COM	25	1	0	0	1
C101.474	NCOM	29	2	0	0	3
C130.16	NCOM	11	2	0	0	2
C108.33	NCOM	16	1	0	0	0
C101.178	NCOM	5	1	0	0	0
C101.103	NCOM	23	2	0	0	2
C101.567	NCOM	31	4	0	0	6
C12.102.1	NCOM	14	1	0	0	1
C115.130	NCOM	30	1	0	0	2
C108.118	NCOM	21	1	0	0	0
C108.81	NCOM	52	1	0	0	2
C101.795	NCOM	22	1	0	0	5
C101.289	NCOM	15	2	0	0	3
C95.156	NCOM	14	1	0	0	0
C101.616	NCOM	22	3	0	0	3
C95.425	NCOM	30	2	0	0	2
C95.106	COM	19	1	0	0	0
C115.8	NCOM	0	1	0	0	2
C101.741	NCOM	18	1	0	0	1
C101.490	NCOM	18	1	0	0	0
C115.121	NCOM	20	1	0	0	1
C10.1.4	NCOM	33	1	0	0	2
C10.48.3	NCOM	29	1	0	0	0
C101.133	NCOM	3	1	0	0	1
C101.164	NCOM	6	1	0	0	0
C130.72	NCOM	9	1	0	0	0
C101.949	NCOM	23	2	1	0	3
C95.418	NCOM	10	1	0	0	3
C108.135	NCOM	1	1	0	0	0
C95.280	COM	10	1	0	0	2
C130.154	NCOM	80	8	0	0	14
C95.438.2	NCOM	10	1	0	0	0
C105.6	NCOM	1	1	0	0	0
C115.81	NCOM	7	1	0	0	0
C101.186	NCOM	43	1	0	0	6
C95.158	NCOM	45	3	0	0	4
C101.482	NCOM	41	1	0	30	4
C115.162	NCOM	8	1	0	0	2
C101.495	NCOM	7	1	0	0	1
C95.326	NCOM	40	3	0	0	3
C10.42.1	COM	4	1	0	0	0
C101.495.1	NCOM	0	1	0	3	0
C95.387	NCOM	6	1	0	0	0
C95.465.2	NCOM	21	1	0	0	0
C101.42	NCOM	16	1	0	0	0
C108.128	NCOM	16	1	0	0	0
C101.759.1	NCOM	4	1	0	0	0
C101.87	NCOM	6	1	0	0	0
C101.19	NCOM	26	1	0	0	1
C95.101	NCOM	40	6	0	0	5
C10.110	NCOM	13	1	0	0	0
C12.138	NCOM	4	1	0	0	0
C101.168	NCOM	12	1	0	0	1
C12.102.2	NCOM	21	1	0	0	0
C130.60	NCOM	19	1	0	0	0
C115.25	NCOM	18	1	0	0	1
C95.211	NCOM	3	1	0	0	1
C95.464	NCOM	9	2	1	0	1
C101.950	NCOM	22	1	0	0	0
C95.93	NCOM	17	1	0	0	1
C101.314	NCOM	7	1	0	0	0
C101.717	NCOM	19	6	0	0	6
C95.154	NCOM	32	1	0	0	0
C101.659.3	NCOM	9	2	0	0	2
C130.119	NCOM	5	2	0	0	1
C95.321.2	NCOM	9	2	0	0	2
C101.373	NCOM	4	1	0	0	0
C108.34	NCOM	10	1	0	0	0
C130.125	NCOM	10	2	0	0	1
C106.27	NCOM	2	1	0	2	1
C101.719.1	NCOM	15	1	0	3	0
C10.85	NCOM	7	2	0	0	2
C101.863	NCOM	28	1	0	0	2
C101.136	COM	4	1	0	0	0
C10.66	NCOM	4	1	0	0	0
C95.325	NCOM	41	1	0	0	0
C95.421	NCOM	0	1	0	12	0
C95.438.1	NCOM	2	1	0	0	0
C101.253	NCOM	10	1	0	0	2
C108.27	NCOM	15	1	1	0	3
C33.27	NCOM	6	2	0	0	2
C95.240	NCOM	62	1	1	4	7
C101.387	NCOM	11	1	1	0	0
C115.110.1	NCOM	21	5	0	0	7
C95.385.1	NCOM	5	1	0	0	0
C33.4	NCOM	9	1	0	0	0
C130.167	NCOM	2	1	0	0	1
C101.869.1	NCOM	18	1	0	0	3
C101.877	NCOM	9	1	0	0	0
C115.217	NCOM	8	1	0	4	0
C10.20	NCOM	2	1	0	0	0
C101.896.3	NCOM	14	1	0	0	0
C10.160	NCOM	2	1	0	0	0
C130.2	NCOM	17	2	0	0	3
C108.15	NCOM	6	1	0	0	0
C101.694	NCOM	68	8	1	0	11
C95.400	NCOM	9	2	1	0	4
C108.61	NCOM	7	1	1	10	0
C95.201.3	NCOM	24	1	0	0	0
C101.271	NCOM	10	1	0	0	1
C101.942	NCOM	10	1	1	0	1
C10.133.1	NCOM	0	1	0	1	0
C115.128	NCOM	51	4	1	0	4
C10.4.1	NCOM	6	1	0	0	0
C101.429	NCOM	18	2	0	0	1
C101.352	NCOM	7	1	0	0	0
C101.130	NCOM	6	1	0	0	0
C95.458.4	NCOM	11	3	0	0	2
C95.191	NCOM	16	1	0	0	0
C101.332	NCOM	13	1	0	0	0
C101.752	NCOM	13	2	0	0	2
C101.207	NCOM	5	1	0	0	0
C108.82.3	NCOM	50	3	1	0	3
C108.129	NCOM	9	1	0	1	0
C108.32	NCOM	3	1	0	0	0
C108.73	COM	57	4	0	0	6
C101.924.3	NCOM	15	1	0	0	0
C12.107	NCOM	3	1	0	0	0
C101.254	NCOM	46	5	0	0	5
C95.155	COM	16	2	0	0	2
C101.196	NCOM	13	1	0	0	3
C101.949.1	NCOM	2	1	0	0	0
C12.56	NCOM	26	1	0	0	1
C105.1	COM	4	1	0	0	0
C33.39.1	NCOM	1	1	0	0	0
C115.75.1	NCOM	3	1	0	0	1
C12.34	NCOM	25	1	0	0	0
C115.14	NCOM	28	1	0	0	3
C115.51	NCOM	33	3	0	2	4
C12.2	NCOM	2	1	0	24	0
C101.206	NCOM	15	1	1	1	1
C115.220	NCOM	6	1	0	3	1
C108.111.3	NCOM	49	5	0	0	7
C101.409	NCOM	7	1	0	0	1
C95.63	COM	13	1	0	0	3
C101.16	NCOM	6	1	0	0	0
C95.327	NCOM	39	1	0	0	3
C101.822	NCOM	3	1	0	0	1
C95.221	NCOM	21	3	0	0	3
C115.88	NCOM	53	1	1	0	0
C101.919	NCOM	18	2	0	0	5
C101.208	NCOM	18	1	0	0	0
C108.130.2	COM	5	1	0	0	0
C12.157	NCOM	3	1	0	0	0
C108.78	COM	12	2	0	4	0
C101.115	NCOM	4	3	2	2	7
C101.156	NCOM	6	1	0	0	0
C115.65	NCOM	58	4	0	3	7
C101.138	NCOM	8	1	0	0	0
C95.465.1	NCOM	8	1	0	0	0
C115.185.1	NCOM	19	1	0	0	1
C115.172.5	NCOM	1	1	0	1	0
C101.852	NCOM	2	1	1	0	0
C115.194	NCOM	28	2	1	0	1
C101.603	NCOM	25	1	0	0	0
C101.854	NCOM	33	2	0	0	4
C130.117.1	NCOM	7	1	0	0	0
C95.463.1	NCOM	5	1	0	0	0
C95.399.3	NCOM	6	1	0	0	1
C101.52	NCOM	26	4	0	0	10
C101.804	NCOM	20	1	0	0	8
C108.98	NCOM	13	1	0	0	1
C115.79	NCOM	40	2	0	0	5
C101.79	NCOM	7	1	0	0	1
C10.81.1	COM	7	1	0	0	1
C12.142	NCOM	3	1	0	0	0
C130.17	NCOM	2	1	0	4	0
C115.112	NCOM	4	1	0	0	0
C101.371	NCOM	27	3	0	0	3
C130.74	NCOM	3	1	0	0	1
C10.178.2	NCOM	10	1	0	0	0
C95.182	NCOM	8	1	0	0	0
C12.139	NCOM	9	1	0	0	0
C115.23	NCOM	9	1	0	0	1
C101.690	NCOM	103	1	2	0	0
C95.44	NCOM	2	1	0	2	0
C101.390	NCOM	8	1	0	0	0
C108.57	NCOM	10	1	0	0	0
C95.376	NCOM	5	2	0	2	1
C101.610	NCOM	17	4	0	1	3
C95.233	NCOM	16	1	0	0	0
C95.467.1	NCOM	4	1	0	0	0
C10.23	NCOM	10	1	0	0	0
C101.945.2	NCOM	7	1	0	0	0
C95.448	NCOM	4	1	0	3	0
C95.31	NCOM	23	2	0	0	1
C95.11	NCOM	7	1	0	0	0
C115.19.1	NCOM	2	1	0	13	0
C105.35	NCOM	4	1	0	0	1
C101.718	NCOM	8	1	0	0	0
C130.166	NCOM	13	1	0	0	0
C95.85	NCOM	13	1	0	0	1
C95.314	NCOM	29	1	0	0	3
C95.147	COM	16	1	0	3	0
C101.830	NCOM	6	1	0	0	0
C95.401.2	NCOM	4	1	0	0	1
C12.104	NCOM	7	1	0	0	3
C101.585	NCOM	9	3	0	0	2
C10.115	NCOM	9	1	0	0	0
C95.383	NCOM	26	2	0	0	5
C101.70	NCOM	12	1	0	0	0
C12.93	NCOM	21	1	0	0	0
C115.174	NCOM	4	1	0	3	1
C115.133	NCOM	4	1	0	0	0
C101.410	NCOM	10	1	0	0	1
C95.56	NCOM	2	1	0	0	0
C101.270	NCOM	9	1	0	0	1
C10.1.5	NCOM	12	1	0	0	0
C101.637	NCOM	4	1	0	0	0
C101.953.3	NCOM	6	1	0	0	0
C95.124	COM	24	1	0	0	0
C115.91	NCOM	49	2	0	0	4
C101.255	NCOM	16	1	1	0	0
C101.909.3	NCOM	1	1	0	0	0
C101.158	NCOM	22	4	1	0	4
C115.164.5	NCOM	7	1	0	3	0
C10.6	NCOM	5	1	0	0	0
C108.56	NCOM	5	1	0	0	0
C106.35	NCOM	4	1	0	0	1
C108.41	COM	12	1	0	0	0
C95.377	NCOM	4	1	0	0	0
C100.24	NCOM	2	1	0	1	0
C101.76	NCOM	11	1	0	0	1
C100.13	NCOM	2	1	0	0	0
C101.893	NCOM	5	1	0	0	0
C95.368	NCOM	7	1	0	0	0
C130.48	NCOM	1	1	0	0	2
C101.525	NCOM	11	1	0	0	0
C115.124	NCOM	19	2	0	0	2
C10.149	NCOM	3	1	0	0	0
C10.129	NCOM	0	1	0	4	0
C12.94	NCOM	2	1	0	4	0
C101.654	NCOM	5	1	0	0	0
C95.109	NCOM	52	6	0	2	7
C10.48.1	COM	32	1	0	0	0
C101.855	NCOM	6	1	0	0	1
C12.156	NCOM	5	1	0	7	0
C108.106	NCOM	13	1	0	0	0
C101.198	NCOM	8	2	0	0	1
C108.60	NCOM	15	1	1	3	3
C95.243.4	NCOM	20	5	0	0	4
C95.334	NCOM	4	1	0	0	0
C10.135.5	NCOM	18	1	0	0	2
C95.24	NCOM	19	2	0	0	2
C95.392	NCOM	24	1	0	0	2
C95.367	NCOM	15	1	0	0	1
C115.90	NCOM	9	1	0	0	1
C108.54	NCOM	5	1	0	0	0
C95.326.3	NCOM	5	1	0	0	0
C108.82.1	NCOM	10	1	0	0	1
C115.183	NCOM	17	1	0	0	0
C95.374	NCOM	7	1	0	0	2
C108.136	NCOM	1	1	0	0	0
C105.15	NCOM	3	1	0	0	0
C12.31	NCOM	4	1	0	0	0
C10.134	NCOM	9	3	0	0	3
C108.109	COM	18	1	0	0	0
C101.391	NCOM	9	1	0	0	0
C108.55	NCOM	7	4	0	0	3
C101.27	NCOM	4	1	0	0	1
C115.159	NCOM	16	2	1	0	2
C106.4	NCOM	9	1	0	0	0
C108.95	COM	6	1	0	0	1
C95.347	NCOM	14	1	0	0	0
C101.859	NCOM	10	1	0	0	0
C105.25.1	NCOM	17	3	0	0	3
C101.298	NCOM	21	4	0	0	9
C108.92	COM	6	1	0	0	0
C12.146.5	NCOM	49	2	0	0	1
C101.470	NCOM	10	1	0	0	1
C95.353.2	NCOM	7	1	0	0	0
C95.317	NCOM	20	2	0	0	2
C95.66	NCOM	9	1	0	0	0
C10.175.2	NCOM	22	1	0	0	0
C101.357	NCOM	5	1	0	0	0
C95.177.3	NCOM	86	2	0	0	8
C101.730	NCOM	10	1	0	0	0
C106.25	NCOM	9	1	0	0	1
C95.355	NCOM	10	1	0	0	0
C101.869	NCOM	6	2	0	0	2
C101.347	NCOM	7	1	0	0	0
C101.813	COM	12	2	0	0	1
C100.3	NCOM	8	1	0	0	0
C101.909.2	NCOM	1	1	0	2	0
C130.145	NCOM	4	1	0	0	0
C95.316.1	NCOM	1	1	0	3	0
C101.343	NCOM	11	1	0	0	1
C108.50.2	NCOM	14	1	0	0	1
C101.835	NCOM	10	2	0	0	2
C10.92	NCOM	5	1	0	0	0
C33.13	NCOM	2	1	0	0	0
C108.137	NCOM	2	1	0	0	0
C101.884	NCOM	46	1	0	0	0
C101.559	NCOM	7	1	0	0	1
C95.312	NCOM	11	1	0	0	0
C95.316.3	NCOM	17	5	0	0	5
C101.174	NCOM	3	1	0	0	0
C130.52	NCOM	9	2	0	0	1
C95.17	NCOM	5	3	2	0	15
C95.187	NCOM	28	1	0	0	1
C101.184	NCOM	12	1	0	0	0
C95.450	NCOM	47	2	0	0	2
C115.99	NCOM	11	1	0	0	2
C115.199.5	NCOM	29	10	0	0	10
C95.94	NCOM	32	2	0	0	2
C95.447	NCOM	6	1	0	1	0
C95.242	NCOM	8	1	0	0	2
C95.26	NCOM	4	1	0	0	0
C106.43	NCOM	6	1	0	0	1
C101.708	NCOM	22	3	1	0	2
C115.148	NCOM	15	1	0	0	1
C101.598	NCOM	2	1	0	0	0
C95.170	NCOM	27	1	0	0	2
C130.192.4	NCOM	31	1	0	0	0
C101.679	NCOM	13	1	0	0	1
C101.244	NCOM	11	2	0	0	2
C101.909.1	NCOM	5	1	0	0	0
C95.107	NCOM	4	1	0	0	0
C12.136	COM	18	1	0	0	1
C101.704	NCOM	2	1	0	0	1
C12.78	COM	16	1	0	8	0
C101.190	NCOM	3	1	0	0	0
C95.161	NCOM	2	1	0	0	0
C101.291	NCOM	12	2	0	0	2
C130.174	NCOM	31	2	0	0	1
C101.176	NCOM	8	1	0	0	0
C108.52	NCOM	6	1	0	0	1
C101.261	NCOM	8	2	0	0	2
C108.11	NCOM	7	1	1	0	1
C101.746	NCOM	37	4	0	0	4
C115.96	NCOM	3	1	0	0	0
C101.375	NCOM	8	1	0	0	0
C12.156.2	NCOM	15	1	0	0	0
C115.55	NCOM	9	1	0	3	0
C10.81	NCOM	39	4	0	0	4
C95.90	NCOM	11	1	0	0	1
C10.138	NCOM	2	1	0	0	0
C108.79	COM	12	1	1	0	0
C115.111	NCOM	2	1	1	3	0
C95.184	NCOM	28	3	0	0	4
C101.745	NCOM	5	1	0	0	0
C115.45	NCOM	6	1	0	0	1
C101.308	NCOM	17	1	0	0	0
C95.341.5	NCOM	12	1	0	0	1
C101.359	NCOM	11	1	0	0	0
C95.437	NCOM	2	1	0	0	0
C95.34	NCOM	5	1	0	0	0
C95.138	NCOM	30	1	1	1	2
C101.467	NCOM	18	2	1	0	2
C108.111.1	COM	17	1	0	0	0
C12.83	NCOM	13	1	0	0	0
C101.676	NCOM	17	1	0	0	0
C130.163	NCOM	51	1	1	0	0
C95.415.3	COM	6	1	0	0	1
C95.429	NCOM	5	1	0	0	0
C12.54	NCOM	8	1	0	0	0
C10.90	NCOM	2	1	0	0	0
C101.543	NCOM	52	1	2	0	3
C115.17	NCOM	8	1	0	0	0
C108.109.4	NCOM	32	1	1	0	0
C12.79.1	NCOM	12	4	0	0	3
C101.117	NCOM	6	1	0	0	0
C101.24	NCOM	10	1	0	3	0
C12.41	NCOM	29	1	0	0	1
C12.109	NCOM	102	1	1	0	0
C108.5	NCOM	6	2	0	0	2
C101.604.1	NCOM	8	1	0	0	0
C130.185.1	NCOM	16	1	0	0	0
C115.9	NCOM	16	1	0	0	2
C101.286	NCOM	17	1	0	0	0
C95.328	NCOM	8	1	0	0	0
C101.756	NCOM	40	2	2	0	2
C101.905	NCOM	18	1	0	0	0
C101.294	NCOM	7	1	0	0	0
C10.86.1	NCOM	26	1	2	0	0
C33.45	NCOM	107	2	1	0	1
C130.135	NCOM	7	1	1	0	1
C10.82.2	NCOM	3	1	0	0	0
