,ID,Gender,words,sents,numbers,unknowns,punctuation
623,C95.8,NGEN,26,1,0,0,1
624,C115.211,NGEN,9,2,0,0,2
625,C12.141,NGEN,4,1,0,0,0
626,C101.11,NGEN,16,1,0,0,1
627,C101.144,NGEN,9,1,0,0,0
628,C108.69,NGEN,21,1,0,5,0
629,C101.929,NGEN,31,1,2,0,1
630,C101.277,NGEN,20,1,0,0,0
631,C101.534,NGEN,37,2,0,0,1
632,C95.204,NGEN,22,1,0,0,4
633,C101.901,NGEN,5,1,0,0,0
634,C95.434.1,NGEN,22,1,0,0,0
635,C101.22,NGEN,6,1,0,0,0
636,C101.891,NGEN,25,3,0,0,2
637,C101.53,NGEN,2,1,0,0,0
638,C95.326.1,NGEN,16,1,0,0,1
639,C95.220.1,NGEN,25,1,0,0,1
640,C12.98,NGEN,24,1,0,0,0
641,C101.720,NGEN,21,4,0,0,4
642,C101.330,NGEN,5,1,0,0,0
643,C108.121,GEN,5,2,0,1,2
644,C101.686,NGEN,12,1,0,0,0
645,C105.7,NGEN,9,1,0,0,0
646,C101.123,NGEN,0,1,0,13,0
647,C101.221,NGEN,3,1,0,0,0
648,C101.719.3,NGEN,1,1,0,0,0
649,C101.626,NGEN,3,1,0,0,0
650,C101.89,NGEN,18,1,0,0,0
651,C101.484,NGEN,7,1,0,0,1
652,C130.160,NGEN,8,2,0,1,4
653,C95.465.4,NGEN,1,1,0,0,0
654,C95.7,NGEN,6,1,1,0,0
655,C101.771,NGEN,35,2,0,0,3
656,C95.335,NGEN,9,1,0,0,2
657,C101.57,NGEN,4,1,0,0,0
658,C101.671,NGEN,21,3,0,0,2
659,C115.153,NGEN,29,1,0,0,3
660,C95.123,NGEN,7,1,0,1,0
661,C101.910,NGEN,22,1,2,0,0
662,C106.33,NGEN,1,1,0,0,0
663,C101.865,NGEN,9,1,0,0,1
664,C95.171,NGEN,5,1,0,0,0
665,C101.677,NGEN,8,2,0,3,1
666,C101.262,NGEN,15,1,1,0,0
667,C101.129,NGEN,17,2,0,0,5
668,C105.31,NGEN,4,1,0,0,0
669,C106.39,NGEN,15,1,0,0,2
670,C108.127,NGEN,11,3,1,0,3
671,C101.542,NGEN,4,1,0,1,0
672,C101.334,NGEN,3,1,0,0,1
673,C95.321,NGEN,11,1,0,0,1
674,C95.243,NGEN,17,2,0,4,5
675,C95.97,NGEN,22,2,0,0,5
676,C130.126,NGEN,17,1,0,0,0
677,C95.344,NGEN,11,1,0,0,0
678,C101.500,NGEN,3,1,0,0,0
679,C108.89,GEN,6,1,0,0,0
680,C101.904.5,NGEN,5,1,0,0,0
681,C130.137,NGEN,12,1,0,2,0
682,C12.108,NGEN,7,1,1,0,0
683,C108.18,GEN,10,3,0,3,3
684,C101.9,NGEN,12,1,0,0,0
685,C130.84,GEN,12,1,0,0,0
686,C101.876,NGEN,12,1,0,0,1
687,C10.100,NGEN,10,2,0,1,1
688,C10.111.1,NGEN,25,1,0,0,0
689,C115.189.2,NGEN,7,2,0,5,0
690,C115.12,NGEN,1,1,0,0,0
691,C95.419,NGEN,8,1,0,0,1
692,C130.182,NGEN,2,2,0,0,2
693,C10.12.1,NGEN,14,1,0,0,0
694,C115.42,NGEN,17,1,0,0,1
695,C10.135.4,NGEN,10,1,0,0,1
696,C101.447,NGEN,7,1,0,0,6
697,C101.617.3,NGEN,10,1,0,0,0
698,C105.21.1,NGEN,1,1,0,0,0
699,C106.20,NGEN,2,1,0,0,0
700,C101.882,NGEN,17,1,0,3,0
701,C101.389,NGEN,14,1,0,0,1
702,C101.469,NGEN,10,1,0,0,0
703,C10.111.3,NGEN,6,1,0,0,0
704,C105.20,NGEN,7,1,0,0,0
705,C95.322.3,NGEN,5,1,0,0,1
706,C10.117,NGEN,9,1,0,0,0
707,C95.230.1,NGEN,8,1,0,0,0
708,C101.628,NGEN,29,2,1,0,3
709,C101.862,NGEN,2,1,0,0,0
710,C10.12,GEN,3,1,0,2,0
711,C101.18,NGEN,25,4,0,0,3
712,C101.765,NGEN,6,1,0,0,0
713,C101.258,NGEN,22,2,0,0,3
714,C10.58.5,GEN,6,1,0,0,0
715,C10.139,NGEN,8,1,0,0,0
716,C12.89,NGEN,4,1,0,0,1
717,C33.8.1,NGEN,20,2,0,0,2
718,C130.98,NGEN,49,1,1,0,0
719,C95.177.2,NGEN,23,1,0,0,0
720,C10.42.2,NGEN,17,1,0,0,0
721,C101.550,NGEN,6,1,0,1,0
722,C101.825,NGEN,14,1,0,0,0
723,C10.29.4,NGEN,16,1,0,0,0
724,C95.287,NGEN,7,1,0,0,0
725,C10.103,NGEN,13,4,0,0,3
726,C10.16,NGEN,2,1,0,1,0
727,C10.48.2,NGEN,10,1,0,0,0
728,C101.112,NGEN,3,1,0,0,4
729,C95.157,NGEN,10,2,1,2,1
730,C101.324,NGEN,24,3,0,0,3
731,C10.76,NGEN,34,1,0,0,0
732,C95.265,NGEN,13,1,0,0,2
733,C101.60,NGEN,4,3,1,9,2
734,C101.481,NGEN,7,1,0,0,1
735,C95.311,NGEN,78,6,0,0,11
736,C115.127,NGEN,18,1,0,0,1
737,C101.622,NGEN,28,3,0,0,2
738,C33.41,NGEN,12,1,0,0,1
739,C10.155.1,NGEN,6,1,0,0,0
740,C12.30,NGEN,14,2,0,0,1
741,C95.267,NGEN,21,1,0,0,1
742,C95.283,NGEN,14,1,0,0,1
743,C95.339,NGEN,4,1,0,0,0
744,C101.201,NGEN,5,1,0,1,0
745,C130.66,GEN,14,1,0,2,0
746,C101.657,NGEN,2,1,0,3,1
747,C12.115,GEN,9,1,0,0,0
748,C106.17,NGEN,29,1,1,0,2
749,C101.159,NGEN,43,1,1,0,0
750,C95.231.1,NGEN,14,1,0,0,2
751,C95.199.1,NGEN,7,1,0,0,0
752,C108.97,GEN,10,1,0,2,0
753,C101.838,NGEN,6,1,0,0,0
754,C101.532,NGEN,9,1,0,0,0
755,C95.231,NGEN,20,2,0,0,1
756,C108.84,GEN,7,1,0,3,0
757,C130.55,NGEN,16,1,0,7,0
758,C101.239,NGEN,17,2,1,0,1
759,C33.15.1,NGEN,8,1,0,0,0
760,C101.329,NGEN,4,1,0,0,0
761,C95.213.1,NGEN,2,1,0,0,0
762,C101.162,NGEN,6,1,0,0,0
763,C95.293,NGEN,14,2,0,0,2
764,C101.223,NGEN,8,1,0,0,1
765,C130.123,GEN,21,4,1,0,6
766,C106.8,GEN,12,2,0,0,2
767,C130.177,NGEN,3,1,0,0,0
768,C115.199,NGEN,25,1,0,0,0
769,C101.554,NGEN,13,1,0,0,0
770,C115.219,NGEN,4,1,0,0,0
771,C95.352.1,NGEN,8,1,0,0,0
772,C130.133,NGEN,229,1,0,0,19
773,C12.81,NGEN,6,1,1,0,0
774,C108.35,NGEN,15,3,0,3,2
775,C95.68,NGEN,6,1,1,0,1
776,C95.444,NGEN,2,1,1,0,0
777,C101.589,NGEN,17,1,0,0,0
778,C130.6,NGEN,1,1,0,0,0
779,C101.535,NGEN,14,1,0,7,0
780,C95.430,NGEN,6,1,0,0,0
781,C130.43,NGEN,31,2,0,0,2
782,C95.178,NGEN,8,1,0,0,0
783,C106.21.1,NGEN,17,1,1,0,1
784,C101.602,NGEN,6,1,0,0,1
785,C101.646,NGEN,11,1,0,0,0
786,C101.247.1,NGEN,2,1,0,0,0
787,C101.931.4,NGEN,2,1,0,0,0
788,C100.1,NGEN,5,1,0,0,0
789,C101.890,NGEN,8,1,0,0,0
790,C130.153,GEN,35,3,0,0,3
791,C12.99.5,NGEN,6,1,0,0,0
792,C108.3,GEN,1,1,0,0,0
793,C108.81.1,NGEN,16,1,1,0,0
794,C101.267,NGEN,13,1,0,0,0
795,C10.9,NGEN,3,1,0,0,1
796,C95.286,NGEN,11,1,0,0,3
797,C108.46,NGEN,13,1,0,0,0
798,C95.99,NGEN,91,5,1,0,19
799,C101.218,NGEN,22,1,0,0,0
800,C115.126,NGEN,15,5,0,0,5
801,C10.64,NGEN,8,1,0,0,0
802,C12.146,NGEN,40,1,2,0,0
803,C12.135,NGEN,2,1,0,0,0
804,C101.668,NGEN,25,3,0,0,3
805,C106.9,GEN,19,1,1,0,1
806,C115.76,NGEN,25,1,1,0,0
807,C95.131,NGEN,20,7,0,0,7
808,C10.3,NGEN,2,1,0,0,0
809,C101.940.4,NGEN,109,5,3,0,5
810,C101.881,NGEN,2,2,1,3,1
811,C101.572,NGEN,5,1,0,0,0
812,C108.68,NGEN,3,1,0,0,0
813,C101.529,NGEN,6,1,0,0,0
814,C101.54,NGEN,14,2,0,0,3
815,C101.609,NGEN,21,1,0,0,0
816,C12.45,NGEN,41,1,1,1,0
817,C108.109.3,NGEN,11,1,0,0,0
818,C101.340,NGEN,5,1,0,0,0
819,C10.97,NGEN,4,1,0,0,1
820,C33.11,NGEN,8,1,0,0,0
821,C95.423.1,NGEN,6,1,0,0,0
822,C101.300,NGEN,5,1,0,0,0
823,C12.21,NGEN,1,1,0,0,0
824,C12.49,NGEN,20,1,0,0,0
825,C101.811,NGEN,9,1,0,0,0
826,C95.463.2,NGEN,3,1,0,0,1
827,C101.337,NGEN,11,1,0,0,0
828,C95.137,NGEN,36,2,0,7,6
829,C101.834,NGEN,11,1,0,0,0
830,C101.666,NGEN,11,1,0,0,0
831,C101.493,NGEN,5,1,0,0,0
832,C115.119,NGEN,8,1,0,0,0
833,C101.466,NGEN,23,1,0,0,0
834,C101.326,NGEN,43,1,0,0,3
835,C101.663,NGEN,9,1,0,0,0
836,C33.23,NGEN,3,1,0,3,0
837,C130.5,NGEN,12,1,0,0,0
838,C101.179,NGEN,8,1,0,0,0
839,C101.770,NGEN,4,1,0,0,0
840,C95.195,NGEN,51,6,0,0,7
841,C95.4,NGEN,7,1,0,0,1
842,C101.229,NGEN,8,1,0,0,1
843,C95.451.5,NGEN,6,1,0,0,4
844,C95.302,NGEN,4,1,0,0,1
845,C101.809,NGEN,5,1,0,0,1
846,C101.604,NGEN,27,1,0,0,0
847,C115.92,NGEN,19,3,0,0,3
848,C101.716,NGEN,2,1,1,0,0
849,C10.86.2,GEN,3,1,0,0,0
850,C12.158,NGEN,3,1,0,0,0
851,C95.207,NGEN,19,2,0,6,1
852,C101.75,NGEN,8,1,0,0,2
853,C101.913.5,NGEN,15,1,1,0,0
854,C12.152,NGEN,43,2,0,0,5
855,C95.401.5,NGEN,1,1,0,0,0
856,C10.28.1,NGEN,29,1,0,0,0
857,C12.121,NGEN,14,5,1,0,4
858,C95.223.2,NGEN,25,2,1,0,4
859,C115.71,NGEN,5,1,0,0,0
860,C101.786,NGEN,3,1,0,4,0
861,C101.39,NGEN,6,1,0,0,1
862,C95.333,NGEN,20,1,0,0,0
863,C101.639,NGEN,14,1,0,0,1
864,C115.184.2,NGEN,25,1,0,0,0
865,C101.916,NGEN,8,1,0,0,0
866,C115.128.1,NGEN,93,8,1,0,7
867,C101.438,NGEN,9,1,0,0,0
868,C101.476,NGEN,2,1,1,0,0
869,C101.479,NGEN,14,1,0,5,0
870,C101.576,NGEN,9,1,0,1,0
871,C95.395,NGEN,38,2,0,0,2
872,C101.197,NGEN,14,1,0,0,2
873,C95.470,NGEN,40,1,0,0,0
874,C12.23,GEN,8,1,0,0,0
875,C101.721,NGEN,14,1,1,0,3
876,C101.106,NGEN,4,1,0,0,1
877,C115.117,NGEN,9,1,0,0,0
878,C101.624,NGEN,4,1,0,0,1
879,C10.163,NGEN,30,1,0,0,0
880,C33.32,NGEN,72,6,0,0,6
881,C95.246,NGEN,18,1,0,0,0
882,C101.837,NGEN,33,2,3,0,1
883,C95.100,NGEN,10,1,0,0,0
884,C130.104,GEN,16,1,0,0,15
885,C115.177.2,NGEN,13,1,0,0,2
886,C10.58.1,NGEN,20,1,0,0,0
887,C101.268,NGEN,27,2,0,0,2
888,C101.907,NGEN,48,1,2,0,0
889,C101.67,NGEN,3,1,0,0,0
890,C95.197,NGEN,7,2,0,0,2
891,C105.18.1,NGEN,34,2,0,0,2
892,C101.562,NGEN,13,2,0,0,2
893,C115.103,NGEN,19,2,1,0,2
894,C101.165,NGEN,27,3,0,0,5
895,C106.34,NGEN,1,1,0,0,0
896,C10.136,NGEN,25,4,0,1,3
897,C101.405,NGEN,25,1,0,0,4
898,C95.321.3,NGEN,5,1,0,0,0
899,C95.461,NGEN,2,1,0,0,0
900,C10.168,NGEN,8,1,0,0,0
901,C10.130.1,NGEN,30,1,0,0,0
902,C115.180,NGEN,10,1,0,0,0
903,C95.37,NGEN,11,1,0,0,0
904,C130.99,NGEN,7,1,0,0,0
905,C100.39.1,NGEN,9,1,0,0,0
906,C101.656,NGEN,18,1,0,0,0
907,C95.220,NGEN,66,5,0,0,5
908,C101.661,NGEN,5,2,0,0,1
909,C10.42,NGEN,7,1,0,0,0
910,C101.924,NGEN,18,1,0,0,0
911,C115.161,NGEN,9,1,0,0,0
912,C33.31.1,NGEN,24,2,0,0,2
913,C95.245,NGEN,7,1,0,0,0
914,C130.28,NGEN,7,1,0,12,0
915,C101.127,NGEN,9,1,0,0,0
916,C10.137,NGEN,5,1,1,0,0
917,C115.86,NGEN,7,1,0,0,0
918,C101.199,NGEN,5,2,0,0,1
919,C95.179,NGEN,4,1,0,4,2
920,C95.272.5,NGEN,29,5,0,1,5
921,C10.106.1,NGEN,15,1,0,0,3
922,C95.434.3,NGEN,32,1,0,4,1
923,C95.464.2,NGEN,8,1,0,0,0
924,C12.123,NGEN,6,1,0,0,0
925,C115.4,NGEN,14,1,0,0,0
926,C10.146,GEN,4,1,0,0,0
927,C101.599,NGEN,9,1,0,0,0
928,C95.193,NGEN,4,1,0,6,1
929,C12.146.4,NGEN,60,1,0,0,0
930,C115.104,NGEN,24,1,0,0,2
931,C101.486,NGEN,9,1,0,0,1
932,C10.54,NGEN,6,1,0,0,0
933,C130.27,NGEN,5,1,0,1,0
934,C95.458.3,NGEN,22,1,0,0,0
935,C101.321,NGEN,4,1,0,0,0
936,C10.78,NGEN,7,1,0,0,0
937,C95.359,NGEN,14,1,0,0,1
938,C115.78,NGEN,8,1,0,0,1
939,C95.21,NGEN,7,1,0,0,0
940,C95.209,NGEN,6,1,0,1,0
941,C95.441.1,NGEN,24,1,0,0,0
942,C108.113,GEN,29,1,0,0,0
943,C10.28.2,NGEN,24,1,1,0,0
944,C95.310.2,NGEN,15,1,0,0,2
945,C100.15,NGEN,2,1,0,3,0
946,C105.25,NGEN,4,2,0,0,2
947,C101.15,NGEN,4,1,0,0,0
948,C101.939,NGEN,8,1,0,1,0
949,C95.398,NGEN,11,1,0,0,0
950,C95.356,NGEN,27,1,0,0,0
951,C101.177,NGEN,8,1,0,0,0
952,C10.158.1,NGEN,17,2,0,0,3
953,C101.468,NGEN,20,1,0,0,0
954,C33.46,NGEN,3,1,0,0,0
955,C115.188,NGEN,10,1,0,0,0
956,C101.698,NGEN,16,1,0,0,0
957,C101.680,NGEN,8,1,0,0,2
958,C101.465,NGEN,12,2,0,1,1
959,C10.34,NGEN,3,1,0,1,0
960,C12.155.1,NGEN,2,1,0,0,0
961,C115.171.2,NGEN,14,1,0,0,1
962,C115.225.1,NGEN,80,1,3,0,0
963,C130.192,NGEN,22,3,0,3,2
964,C10.151,NGEN,18,1,0,0,0
965,C95.456,NGEN,19,2,0,0,2
966,C130.124,NGEN,3,1,0,0,0
967,C106.27.1,NGEN,0,1,0,3,0
968,C10.167,NGEN,16,1,0,0,1
969,C10.141,NGEN,5,1,0,0,0
970,C95.341.1,NGEN,90,4,0,0,12
971,C101.614,NGEN,54,2,0,0,2
972,C10.65.5,NGEN,5,1,0,0,0
973,C12.76,NGEN,4,3,0,0,2
974,C101.242,NGEN,4,1,0,0,0
975,C130.78,NGEN,30,5,0,0,4
976,C95.75,NGEN,5,1,0,0,0
977,C108.114,GEN,34,2,0,2,2
978,C33.9,NGEN,3,1,0,0,0
979,C95.272,NGEN,5,1,0,0,0
980,C95.362,NGEN,52,5,0,0,6
981,C10.57.5,NGEN,126,4,2,0,3
982,C10.155,NGEN,19,4,0,0,5
983,C12.16,NGEN,109,7,1,0,6
984,C115.124.2,NGEN,26,1,0,0,0
985,C95.403,NGEN,47,3,0,0,4
986,C95.396,NGEN,49,1,0,0,0
987,C101.384,NGEN,2,1,0,4,0
988,C101.571,NGEN,9,2,0,0,2
989,C130.105,NGEN,10,2,1,0,2
990,C101.843,NGEN,13,1,0,0,0
991,C106.29,NGEN,11,1,0,0,0
992,C105.26.3,NGEN,13,2,0,0,4
993,C10.107.2,NGEN,7,1,0,0,2
994,C10.101,NGEN,6,1,0,3,0
995,C101.613,NGEN,56,1,2,0,0
996,C101.348,NGEN,12,3,0,0,2
997,C101.528,NGEN,5,1,0,0,0
998,C108.29,GEN,25,1,0,0,1
999,C101.474,NGEN,29,2,0,0,3
1000,C130.16,NGEN,11,2,0,0,2
1001,C108.33,NGEN,16,1,0,0,0
1002,C101.178,NGEN,5,1,0,0,0
1003,C101.103,NGEN,23,2,0,0,2
1004,C101.567,NGEN,31,4,0,0,6
1005,C12.102.1,NGEN,14,1,0,0,1
1006,C115.130,NGEN,30,1,0,0,2
1007,C108.118,GEN,21,1,0,0,0
1008,C108.81,NGEN,52,1,0,0,2
1009,C101.795,NGEN,22,1,0,0,5
1010,C101.289,NGEN,15,2,0,0,3
1011,C95.156,NGEN,14,1,0,0,0
1012,C101.616,NGEN,22,3,0,0,3
1013,C95.425,NGEN,30,2,0,0,2
1014,C95.106,NGEN,19,1,0,0,0
1015,C115.8,NGEN,0,1,0,0,2
1016,C101.741,NGEN,18,1,0,0,1
1017,C101.490,NGEN,18,1,0,0,0
1018,C115.121,NGEN,20,1,0,0,1
1019,C10.1.4,NGEN,33,1,0,0,2
1020,C10.48.3,NGEN,29,1,0,0,0
1021,C101.133,NGEN,3,1,0,0,1
1022,C101.164,NGEN,6,1,0,0,0
1023,C130.72,GEN,9,1,0,0,0
1024,C101.949,NGEN,23,2,1,0,3
1025,C95.418,NGEN,10,1,0,0,3
1026,C108.135,NGEN,1,1,0,0,0
1027,C95.280,NGEN,10,1,0,0,2
1028,C130.154,GEN,80,8,0,0,14
1029,C95.438.2,NGEN,10,1,0,0,0
1030,C105.6,NGEN,1,1,0,0,0
1031,C115.81,NGEN,7,1,0,0,0
1032,C101.186,NGEN,43,1,0,0,6
1033,C95.158,NGEN,45,3,0,0,4
1034,C101.482,NGEN,41,1,0,30,4
1035,C115.162,NGEN,8,1,0,0,2
1036,C101.495,NGEN,7,1,0,0,1
1037,C95.326,NGEN,40,3,0,0,3
1038,C10.42.1,NGEN,4,1,0,0,0
1039,C101.495.1,NGEN,0,1,0,3,0
1040,C95.387,NGEN,6,1,0,0,0
1041,C95.465.2,NGEN,21,1,0,0,0
1042,C101.42,NGEN,16,1,0,0,0
1043,C108.128,NGEN,16,1,0,0,0
1044,C101.759.1,NGEN,4,1,0,0,0
1045,C101.87,NGEN,6,1,0,0,0
1046,C101.19,NGEN,26,1,0,0,1
1047,C95.101,NGEN,40,6,0,0,5
1048,C10.110,GEN,13,1,0,0,0
1049,C12.138,NGEN,4,1,0,0,0
1050,C101.168,NGEN,12,1,0,0,1
1051,C12.102.2,NGEN,21,1,0,0,0
1052,C130.60,GEN,19,1,0,0,0
1053,C115.25,NGEN,18,1,0,0,1
1054,C95.211,NGEN,3,1,0,0,1
1055,C95.464,NGEN,9,2,1,0,1
1056,C101.950,NGEN,22,1,0,0,0
1057,C95.93,NGEN,17,1,0,0,1
1058,C101.314,NGEN,7,1,0,0,0
1059,C101.717,NGEN,19,6,0,0,6
1060,C95.154,NGEN,32,1,0,0,0
1061,C101.659.3,NGEN,9,2,0,0,2
1062,C130.119,GEN,5,2,0,0,1
1063,C95.321.2,NGEN,9,2,0,0,2
1064,C101.373,NGEN,4,1,0,0,0
1065,C108.34,NGEN,10,1,0,0,0
1066,C130.125,GEN,10,2,0,0,1
1067,C106.27,NGEN,2,1,0,2,1
1068,C101.719.1,NGEN,15,1,0,3,0
1069,C10.85,NGEN,7,2,0,0,2
1070,C101.863,NGEN,28,1,0,0,2
1071,C101.136,NGEN,4,1,0,0,0
1072,C10.66,NGEN,4,1,0,0,0
1073,C95.325,NGEN,41,1,0,0,0
1074,C95.421,NGEN,0,1,0,12,0
1075,C95.438.1,NGEN,2,1,0,0,0
1076,C101.253,NGEN,10,1,0,0,2
1077,C108.27,GEN,15,1,1,0,3
1078,C33.27,NGEN,6,2,0,0,2
1079,C95.240,NGEN,62,1,1,4,7
1080,C101.387,NGEN,11,1,1,0,0
1081,C115.110.1,NGEN,21,5,0,0,7
1082,C95.385.1,NGEN,5,1,0,0,0
1083,C33.4,NGEN,9,1,0,0,0
1084,C130.167,NGEN,2,1,0,0,1
1085,C101.869.1,NGEN,18,1,0,0,3
1086,C101.877,NGEN,9,1,0,0,0
1087,C115.217,NGEN,8,1,0,4,0
1088,C10.20,NGEN,2,1,0,0,0
1089,C101.896.3,NGEN,14,1,0,0,0
1090,C10.160,NGEN,2,1,0,0,0
1091,C130.2,NGEN,17,2,0,0,3
1092,C108.15,NGEN,6,1,0,0,0
1093,C101.694,NGEN,68,8,1,0,11
1094,C95.400,NGEN,9,2,1,0,4
1095,C108.61,NGEN,7,1,1,10,0
1096,C95.201.3,NGEN,24,1,0,0,0
1097,C101.271,NGEN,10,1,0,0,1
1098,C101.942,NGEN,10,1,1,0,1
1099,C10.133.1,NGEN,0,1,0,1,0
1100,C115.128,NGEN,51,4,1,0,4
1101,C10.4.1,NGEN,6,1,0,0,0
1102,C101.429,NGEN,18,2,0,0,1
1103,C101.352,NGEN,7,1,0,0,0
1104,C101.130,NGEN,6,1,0,0,0
1105,C95.458.4,NGEN,11,3,0,0,2
1106,C95.191,NGEN,16,1,0,0,0
1107,C101.332,NGEN,13,1,0,0,0
1108,C101.752,NGEN,13,2,0,0,2
1109,C101.207,NGEN,5,1,0,0,0
1110,C108.82.3,NGEN,50,3,1,0,3
1111,C108.129,NGEN,9,1,0,1,0
1112,C108.32,NGEN,3,1,0,0,0
1113,C108.73,GEN,57,4,0,0,6
1114,C101.924.3,NGEN,15,1,0,0,0
1115,C12.107,NGEN,3,1,0,0,0
1116,C101.254,NGEN,46,5,0,0,5
1117,C95.155,NGEN,16,2,0,0,2
1118,C101.196,NGEN,13,1,0,0,3
1119,C101.949.1,NGEN,2,1,0,0,0
1120,C12.56,GEN,26,1,0,0,1
1121,C105.1,NGEN,4,1,0,0,0
1122,C33.39.1,NGEN,1,1,0,0,0
1123,C115.75.1,NGEN,3,1,0,0,1
1124,C12.34,GEN,25,1,0,0,0
1125,C115.14,NGEN,28,1,0,0,3
1126,C115.51,NGEN,33,3,0,2,4
1127,C12.2,NGEN,2,1,0,24,0
1128,C101.206,NGEN,15,1,1,1,1
1129,C115.220,NGEN,6,1,0,3,1
1130,C108.111.3,NGEN,49,5,0,0,7
1131,C101.409,NGEN,7,1,0,0,1
1132,C95.63,NGEN,13,1,0,0,3
1133,C101.16,NGEN,6,1,0,0,0
1134,C95.327,NGEN,39,1,0,0,3
1135,C101.822,NGEN,3,1,0,0,1
1136,C95.221,NGEN,21,3,0,0,3
1137,C115.88,NGEN,53,1,1,0,0
1138,C101.919,NGEN,18,2,0,0,5
1139,C101.208,NGEN,18,1,0,0,0
1140,C108.130.2,GEN,5,1,0,0,0
1141,C12.157,NGEN,3,1,0,0,0
1142,C108.78,NGEN,12,2,0,4,0
1143,C101.115,NGEN,4,3,2,2,7
1144,C101.156,NGEN,6,1,0,0,0
1145,C115.65,NGEN,58,4,0,3,7
1146,C101.138,NGEN,8,1,0,0,0
1147,C95.465.1,NGEN,8,1,0,0,0
1148,C115.185.1,NGEN,19,1,0,0,1
1149,C115.172.5,NGEN,1,1,0,1,0
1150,C101.852,NGEN,2,1,1,0,0
1151,C115.194,NGEN,28,2,1,0,1
1152,C101.603,NGEN,25,1,0,0,0
1153,C101.854,NGEN,33,2,0,0,4
1154,C130.117.1,NGEN,7,1,0,0,0
1155,C95.463.1,NGEN,5,1,0,0,0
1156,C95.399.3,NGEN,6,1,0,0,1
1157,C101.52,NGEN,26,4,0,0,10
1158,C101.804,NGEN,20,1,0,0,8
1159,C108.98,NGEN,13,1,0,0,1
1160,C115.79,NGEN,40,2,0,0,5
1161,C101.79,NGEN,7,1,0,0,1
1162,C10.81.1,NGEN,7,1,0,0,1
1163,C12.142,NGEN,3,1,0,0,0
1164,C130.17,NGEN,2,1,0,4,0
1165,C115.112,NGEN,4,1,0,0,0
1166,C101.371,NGEN,27,3,0,0,3
1167,C130.74,GEN,3,1,0,0,1
1168,C10.178.2,NGEN,10,1,0,0,0
1169,C95.182,NGEN,8,1,0,0,0
1170,C12.139,NGEN,9,1,0,0,0
1171,C115.23,NGEN,9,1,0,0,1
1172,C101.690,NGEN,103,1,2,0,0
1173,C95.44,NGEN,2,1,0,2,0
1174,C101.390,NGEN,8,1,0,0,0
1175,C108.57,NGEN,10,1,0,0,0
1176,C95.376,NGEN,5,2,0,2,1
1177,C101.610,NGEN,17,4,0,1,3
1178,C95.233,NGEN,16,1,0,0,0
1179,C95.467.1,NGEN,4,1,0,0,0
1180,C10.23,NGEN,10,1,0,0,0
1181,C101.945.2,NGEN,7,1,0,0,0
1182,C95.448,NGEN,4,1,0,3,0
1183,C95.31,NGEN,23,2,0,0,1
1184,C95.11,NGEN,7,1,0,0,0
1185,C115.19.1,NGEN,2,1,0,13,0
1186,C105.35,GEN,4,1,0,0,1
1187,C101.718,NGEN,8,1,0,0,0
1188,C130.166,NGEN,13,1,0,0,0
1189,C95.85,NGEN,13,1,0,0,1
1190,C95.314,NGEN,29,1,0,0,3
1191,C95.147,NGEN,16,1,0,3,0
1192,C101.830,NGEN,6,1,0,0,0
1193,C95.401.2,NGEN,4,1,0,0,1
1194,C12.104,NGEN,7,1,0,0,3
1195,C101.585,NGEN,9,3,0,0,2
1196,C10.115,NGEN,9,1,0,0,0
1197,C95.383,NGEN,26,2,0,0,5
1198,C101.70,NGEN,12,1,0,0,0
1199,C12.93,NGEN,21,1,0,0,0
1200,C115.174,NGEN,4,1,0,3,1
1201,C115.133,NGEN,4,1,0,0,0
1202,C101.410,NGEN,10,1,0,0,1
1203,C95.56,NGEN,2,1,0,0,0
1204,C101.270,NGEN,9,1,0,0,1
1205,C10.1.5,NGEN,12,1,0,0,0
1206,C101.637,NGEN,4,1,0,0,0
1207,C101.953.3,NGEN,6,1,0,0,0
1208,C95.124,NGEN,24,1,0,0,0
1209,C115.91,NGEN,49,2,0,0,4
1210,C101.255,NGEN,16,1,1,0,0
1211,C101.909.3,NGEN,1,1,0,0,0
1212,C101.158,NGEN,22,4,1,0,4
1213,C115.164.5,NGEN,7,1,0,3,0
1214,C10.6,NGEN,5,1,0,0,0
1215,C108.56,NGEN,5,1,0,0,0
1216,C106.35,NGEN,4,1,0,0,1
1217,C108.41,GEN,12,1,0,0,0
1218,C95.377,NGEN,4,1,0,0,0
1219,C100.24,NGEN,2,1,0,1,0
1220,C101.76,NGEN,11,1,0,0,1
1221,C100.13,GEN,2,1,0,0,0
1222,C101.893,NGEN,5,1,0,0,0
1223,C95.368,NGEN,7,1,0,0,0
1224,C130.48,NGEN,1,1,0,0,2
1225,C101.525,NGEN,11,1,0,0,0
1226,C115.124,NGEN,19,2,0,0,2
1227,C10.149,NGEN,3,1,0,0,0
1228,C10.129,NGEN,0,1,0,4,0
1229,C12.94,NGEN,2,1,0,4,0
1230,C101.654,NGEN,5,1,0,0,0
1231,C95.109,NGEN,52,6,0,2,7
1232,C10.48.1,NGEN,32,1,0,0,0
1233,C101.855,NGEN,6,1,0,0,1
1234,C12.156,NGEN,5,1,0,7,0
1235,C108.106,NGEN,13,1,0,0,0
1236,C101.198,NGEN,8,2,0,0,1
1237,C108.60,NGEN,15,1,1,3,3
