ID	Gender	words	sents	numbers	unknowns	punctuation
C101.9	NGEN	12	1	0	0	0
C130.84	GEN	12	1	0	0	0
C101.876	NGEN	12	1	0	0	1
C10.100	NGEN	10	2	0	1	1
C10.111.1	NGEN	25	1	0	0	0
C115.189.2	NGEN	7	2	0	5	0
C115.12	NGEN	1	1	0	0	0
C95.419	NGEN	8	1	0	0	1
C130.182	NGEN	2	2	0	0	2
C10.12.1	NGEN	14	1	0	0	0
C115.42	NGEN	17	1	0	0	1
C10.135.4	NGEN	10	1	0	0	1
C101.447	NGEN	7	1	0	0	6
C101.617.3	NGEN	10	1	0	0	0
C105.21.1	NGEN	1	1	0	0	0
C106.20	NGEN	2	1	0	0	0
C101.882	NGEN	17	1	0	3	0
C101.389	NGEN	14	1	0	0	1
C101.469	NGEN	10	1	0	0	0
C10.111.3	NGEN	6	1	0	0	0
C105.20	NGEN	7	1	0	0	0
C95.322.3	NGEN	5	1	0	0	1
C10.117	NGEN	9	1	0	0	0
C95.230.1	NGEN	8	1	0	0	0
C101.628	NGEN	29	2	1	0	3
C101.862	NGEN	2	1	0	0	0
C10.12	GEN	3	1	0	2	0
C101.18	NGEN	25	4	0	0	3
C101.765	NGEN	6	1	0	0	0
C101.258	NGEN	22	2	0	0	3
C10.58.5	GEN	6	1	0	0	0
C10.139	NGEN	8	1	0	0	0
C12.89	NGEN	4	1	0	0	1
C33.8.1	NGEN	20	2	0	0	2
C130.98	NGEN	49	1	1	0	0
C95.177.2	NGEN	23	1	0	0	0
C10.42.2	NGEN	17	1	0	0	0
C101.550	NGEN	6	1	0	1	0
C101.825	NGEN	14	1	0	0	0
C10.29.4	NGEN	16	1	0	0	0
C95.287	NGEN	7	1	0	0	0
C10.103	NGEN	13	4	0	0	3
C10.16	NGEN	2	1	0	1	0
C10.48.2	NGEN	10	1	0	0	0
C101.112	NGEN	3	1	0	0	4
C95.157	NGEN	10	2	1	2	1
C101.324	NGEN	24	3	0	0	3
C10.76	NGEN	34	1	0	0	0
C95.265	NGEN	13	1	0	0	2
C101.60	NGEN	4	3	1	9	2
C101.481	NGEN	7	1	0	0	1
C95.311	NGEN	78	6	0	0	11
C115.127	NGEN	18	1	0	0	1
C101.622	NGEN	28	3	0	0	2
C33.41	NGEN	12	1	0	0	1
C10.155.1	NGEN	6	1	0	0	0
C12.30	NGEN	14	2	0	0	1
C95.267	NGEN	21	1	0	0	1
C95.283	NGEN	14	1	0	0	1
C95.339	NGEN	4	1	0	0	0
C101.201	NGEN	5	1	0	1	0
C130.66	GEN	14	1	0	2	0
C101.657	NGEN	2	1	0	3	1
C12.115	GEN	9	1	0	0	0
C106.17	NGEN	29	1	1	0	2
C101.159	NGEN	43	1	1	0	0
C95.231.1	NGEN	14	1	0	0	2
C95.199.1	NGEN	7	1	0	0	0
C108.97	GEN	10	1	0	2	0
C101.838	NGEN	6	1	0	0	0
C101.532	NGEN	9	1	0	0	0
C95.231	NGEN	20	2	0	0	1
C108.84	GEN	7	1	0	3	0
C130.55	NGEN	16	1	0	7	0
C101.239	NGEN	17	2	1	0	1
C33.15.1	NGEN	8	1	0	0	0
C101.329	NGEN	4	1	0	0	0
C95.213.1	NGEN	2	1	0	0	0
C101.162	NGEN	6	1	0	0	0
C95.293	NGEN	14	2	0	0	2
C101.223	NGEN	8	1	0	0	1
C130.123	GEN	21	4	1	0	6
C106.8	GEN	12	2	0	0	2
C130.177	NGEN	3	1	0	0	0
C115.199	NGEN	25	1	0	0	0
C101.554	NGEN	13	1	0	0	0
C115.219	NGEN	4	1	0	0	0
C95.352.1	NGEN	8	1	0	0	0
C130.133	NGEN	229	1	0	0	19
C12.81	NGEN	6	1	1	0	0
C108.35	NGEN	15	3	0	3	2
C95.68	NGEN	6	1	1	0	1
C95.444	NGEN	2	1	1	0	0
C101.589	NGEN	17	1	0	0	0
C130.6	NGEN	1	1	0	0	0
C101.535	NGEN	14	1	0	7	0
C95.430	NGEN	6	1	0	0	0
C130.43	NGEN	31	2	0	0	2
C95.178	NGEN	8	1	0	0	0
C106.21.1	NGEN	17	1	1	0	1
C101.602	NGEN	6	1	0	0	1
C101.646	NGEN	11	1	0	0	0
C101.247.1	NGEN	2	1	0	0	0
C101.931.4	NGEN	2	1	0	0	0
C100.1	NGEN	5	1	0	0	0
C101.890	NGEN	8	1	0	0	0
C130.153	GEN	35	3	0	0	3
C12.99.5	NGEN	6	1	0	0	0
C108.3	GEN	1	1	0	0	0
C108.81.1	NGEN	16	1	1	0	0
C101.267	NGEN	13	1	0	0	0
C10.9	NGEN	3	1	0	0	1
C95.286	NGEN	11	1	0	0	3
C108.46	NGEN	13	1	0	0	0
C95.99	NGEN	91	5	1	0	19
C101.218	NGEN	22	1	0	0	0
C115.126	NGEN	15	5	0	0	5
C10.64	NGEN	8	1	0	0	0
C12.146	NGEN	40	1	2	0	0
C12.135	NGEN	2	1	0	0	0
C101.668	NGEN	25	3	0	0	3
C106.9	GEN	19	1	1	0	1
C115.76	NGEN	25	1	1	0	0
C95.131	NGEN	20	7	0	0	7
C10.3	NGEN	2	1	0	0	0
C101.940.4	NGEN	109	5	3	0	5
C101.881	NGEN	2	2	1	3	1
C101.572	NGEN	5	1	0	0	0
C108.68	NGEN	3	1	0	0	0
C101.529	NGEN	6	1	0	0	0
C101.54	NGEN	14	2	0	0	3
C101.609	NGEN	21	1	0	0	0
C12.45	NGEN	41	1	1	1	0
C108.109.3	NGEN	11	1	0	0	0
C101.340	NGEN	5	1	0	0	0
C10.97	NGEN	4	1	0	0	1
C33.11	NGEN	8	1	0	0	0
C95.423.1	NGEN	6	1	0	0	0
C101.300	NGEN	5	1	0	0	0
C12.21	NGEN	1	1	0	0	0
C12.49	NGEN	20	1	0	0	0
C101.811	NGEN	9	1	0	0	0
C95.463.2	NGEN	3	1	0	0	1
C101.337	NGEN	11	1	0	0	0
C95.137	NGEN	36	2	0	7	6
C101.834	NGEN	11	1	0	0	0
C101.666	NGEN	11	1	0	0	0
C101.493	NGEN	5	1	0	0	0
C115.119	NGEN	8	1	0	0	0
C101.466	NGEN	23	1	0	0	0
C101.326	NGEN	43	1	0	0	3
C101.663	NGEN	9	1	0	0	0
C33.23	NGEN	3	1	0	3	0
C130.5	NGEN	12	1	0	0	0
C101.179	NGEN	8	1	0	0	0
C101.770	NGEN	4	1	0	0	0
C95.195	NGEN	51	6	0	0	7
C95.4	NGEN	7	1	0	0	1
C101.229	NGEN	8	1	0	0	1
C95.451.5	NGEN	6	1	0	0	4
C95.302	NGEN	4	1	0	0	1
C101.809	NGEN	5	1	0	0	1
C101.604	NGEN	27	1	0	0	0
C115.92	NGEN	19	3	0	0	3
C101.716	NGEN	2	1	1	0	0
C10.86.2	GEN	3	1	0	0	0
C12.158	NGEN	3	1	0	0	0
C95.207	NGEN	19	2	0	6	1
C101.75	NGEN	8	1	0	0	2
C101.913.5	NGEN	15	1	1	0	0
C12.152	NGEN	43	2	0	0	5
C95.401.5	NGEN	1	1	0	0	0
C10.28.1	NGEN	29	1	0	0	0
C12.121	NGEN	14	5	1	0	4
C95.223.2	NGEN	25	2	1	0	4
C115.71	NGEN	5	1	0	0	0
C101.786	NGEN	3	1	0	4	0
C101.39	NGEN	6	1	0	0	1
C95.333	NGEN	20	1	0	0	0
C101.639	NGEN	14	1	0	0	1
C115.184.2	NGEN	25	1	0	0	0
C101.916	NGEN	8	1	0	0	0
C115.128.1	NGEN	93	8	1	0	7
C101.438	NGEN	9	1	0	0	0
C101.476	NGEN	2	1	1	0	0
C101.479	NGEN	14	1	0	5	0
C101.576	NGEN	9	1	0	1	0
C95.395	NGEN	38	2	0	0	2
C101.197	NGEN	14	1	0	0	2
C95.470	NGEN	40	1	0	0	0
C12.23	GEN	8	1	0	0	0
C101.721	NGEN	14	1	1	0	3
C101.106	NGEN	4	1	0	0	1
C115.117	NGEN	9	1	0	0	0
C101.624	NGEN	4	1	0	0	1
C10.163	NGEN	30	1	0	0	0
C33.32	NGEN	72	6	0	0	6
C95.246	NGEN	18	1	0	0	0
C101.837	NGEN	33	2	3	0	1
C95.100	NGEN	10	1	0	0	0
C130.104	GEN	16	1	0	0	15
C115.177.2	NGEN	13	1	0	0	2
C10.58.1	NGEN	20	1	0	0	0
C101.268	NGEN	27	2	0	0	2
C101.907	NGEN	48	1	2	0	0
C101.67	NGEN	3	1	0	0	0
C95.197	NGEN	7	2	0	0	2
C105.18.1	NGEN	34	2	0	0	2
C101.562	NGEN	13	2	0	0	2
C115.103	NGEN	19	2	1	0	2
C101.165	NGEN	27	3	0	0	5
C106.34	NGEN	1	1	0	0	0
C10.136	NGEN	25	4	0	1	3
C101.405	NGEN	25	1	0	0	4
C95.321.3	NGEN	5	1	0	0	0
C95.461	NGEN	2	1	0	0	0
C10.168	NGEN	8	1	0	0	0
C10.130.1	NGEN	30	1	0	0	0
C115.180	NGEN	10	1	0	0	0
C95.37	NGEN	11	1	0	0	0
C130.99	NGEN	7	1	0	0	0
C100.39.1	NGEN	9	1	0	0	0
C101.656	NGEN	18	1	0	0	0
C95.220	NGEN	66	5	0	0	5
C101.661	NGEN	5	2	0	0	1
C10.42	NGEN	7	1	0	0	0
C101.924	NGEN	18	1	0	0	0
C115.161	NGEN	9	1	0	0	0
C33.31.1	NGEN	24	2	0	0	2
C95.245	NGEN	7	1	0	0	0
C130.28	NGEN	7	1	0	12	0
C101.127	NGEN	9	1	0	0	0
C10.137	NGEN	5	1	1	0	0
C115.86	NGEN	7	1	0	0	0
C101.199	NGEN	5	2	0	0	1
C95.179	NGEN	4	1	0	4	2
C95.272.5	NGEN	29	5	0	1	5
C10.106.1	NGEN	15	1	0	0	3
C95.434.3	NGEN	32	1	0	4	1
C95.464.2	NGEN	8	1	0	0	0
C12.123	NGEN	6	1	0	0	0
C115.4	NGEN	14	1	0	0	0
C10.146	GEN	4	1	0	0	0
C101.599	NGEN	9	1	0	0	0
C95.193	NGEN	4	1	0	6	1
C12.146.4	NGEN	60	1	0	0	0
C115.104	NGEN	24	1	0	0	2
C101.486	NGEN	9	1	0	0	1
C10.54	NGEN	6	1	0	0	0
C130.27	NGEN	5	1	0	1	0
C95.458.3	NGEN	22	1	0	0	0
C101.321	NGEN	4	1	0	0	0
C10.78	NGEN	7	1	0	0	0
C95.359	NGEN	14	1	0	0	1
C115.78	NGEN	8	1	0	0	1
C95.21	NGEN	7	1	0	0	0
C95.209	NGEN	6	1	0	1	0
C95.441.1	NGEN	24	1	0	0	0
C108.113	GEN	29	1	0	0	0
C10.28.2	NGEN	24	1	1	0	0
C95.310.2	NGEN	15	1	0	0	2
C100.15	NGEN	2	1	0	3	0
C105.25	NGEN	4	2	0	0	2
C101.15	NGEN	4	1	0	0	0
C101.939	NGEN	8	1	0	1	0
C95.398	NGEN	11	1	0	0	0
C95.356	NGEN	27	1	0	0	0
C101.177	NGEN	8	1	0	0	0
C10.158.1	NGEN	17	2	0	0	3
C101.468	NGEN	20	1	0	0	0
C33.46	NGEN	3	1	0	0	0
C115.188	NGEN	10	1	0	0	0
C101.698	NGEN	16	1	0	0	0
C101.680	NGEN	8	1	0	0	2
C101.465	NGEN	12	2	0	1	1
C10.34	NGEN	3	1	0	1	0
C12.155.1	NGEN	2	1	0	0	0
C115.171.2	NGEN	14	1	0	0	1
C115.225.1	NGEN	80	1	3	0	0
C130.192	NGEN	22	3	0	3	2
C10.151	NGEN	18	1	0	0	0
C95.456	NGEN	19	2	0	0	2
C130.124	NGEN	3	1	0	0	0
C106.27.1	NGEN	0	1	0	3	0
C10.167	NGEN	16	1	0	0	1
C10.141	NGEN	5	1	0	0	0
C95.341.1	NGEN	90	4	0	0	12
C101.614	NGEN	54	2	0	0	2
C10.65.5	NGEN	5	1	0	0	0
C12.76	NGEN	4	3	0	0	2
C101.242	NGEN	4	1	0	0	0
C130.78	NGEN	30	5	0	0	4
C95.75	NGEN	5	1	0	0	0
C108.114	GEN	34	2	0	2	2
C33.9	NGEN	3	1	0	0	0
C95.272	NGEN	5	1	0	0	0
C95.362	NGEN	52	5	0	0	6
C10.57.5	NGEN	126	4	2	0	3
C10.155	NGEN	19	4	0	0	5
C12.16	NGEN	109	7	1	0	6
C115.124.2	NGEN	26	1	0	0	0
C95.403	NGEN	47	3	0	0	4
C95.396	NGEN	49	1	0	0	0
C101.384	NGEN	2	1	0	4	0
C101.571	NGEN	9	2	0	0	2
C130.105	NGEN	10	2	1	0	2
C101.843	NGEN	13	1	0	0	0
C106.29	NGEN	11	1	0	0	0
C105.26.3	NGEN	13	2	0	0	4
C10.107.2	NGEN	7	1	0	0	2
C10.101	NGEN	6	1	0	3	0
C101.613	NGEN	56	1	2	0	0
C101.348	NGEN	12	3	0	0	2
C101.528	NGEN	5	1	0	0	0
C108.29	GEN	25	1	0	0	1
C101.474	NGEN	29	2	0	0	3
C130.16	NGEN	11	2	0	0	2
C108.33	NGEN	16	1	0	0	0
C101.178	NGEN	5	1	0	0	0
C101.103	NGEN	23	2	0	0	2
C101.567	NGEN	31	4	0	0	6
C12.102.1	NGEN	14	1	0	0	1
C115.130	NGEN	30	1	0	0	2
C108.118	GEN	21	1	0	0	0
C108.81	NGEN	52	1	0	0	2
C101.795	NGEN	22	1	0	0	5
C101.289	NGEN	15	2	0	0	3
C95.156	NGEN	14	1	0	0	0
C101.616	NGEN	22	3	0	0	3
C95.425	NGEN	30	2	0	0	2
C95.106	NGEN	19	1	0	0	0
C115.8	NGEN	0	1	0	0	2
C101.741	NGEN	18	1	0	0	1
C101.490	NGEN	18	1	0	0	0
C115.121	NGEN	20	1	0	0	1
C10.1.4	NGEN	33	1	0	0	2
C10.48.3	NGEN	29	1	0	0	0
C101.133	NGEN	3	1	0	0	1
C101.164	NGEN	6	1	0	0	0
C130.72	GEN	9	1	0	0	0
C101.949	NGEN	23	2	1	0	3
C95.418	NGEN	10	1	0	0	3
C108.135	NGEN	1	1	0	0	0
C95.280	NGEN	10	1	0	0	2
C130.154	GEN	80	8	0	0	14
C95.438.2	NGEN	10	1	0	0	0
C105.6	NGEN	1	1	0	0	0
C115.81	NGEN	7	1	0	0	0
C101.186	NGEN	43	1	0	0	6
C95.158	NGEN	45	3	0	0	4
C101.482	NGEN	41	1	0	30	4
C115.162	NGEN	8	1	0	0	2
C101.495	NGEN	7	1	0	0	1
C95.326	NGEN	40	3	0	0	3
C10.42.1	NGEN	4	1	0	0	0
C101.495.1	NGEN	0	1	0	3	0
C95.387	NGEN	6	1	0	0	0
C95.465.2	NGEN	21	1	0	0	0
C101.42	NGEN	16	1	0	0	0
C108.128	NGEN	16	1	0	0	0
C101.759.1	NGEN	4	1	0	0	0
C101.87	NGEN	6	1	0	0	0
C101.19	NGEN	26	1	0	0	1
C95.101	NGEN	40	6	0	0	5
C10.110	GEN	13	1	0	0	0
C12.138	NGEN	4	1	0	0	0
C101.168	NGEN	12	1	0	0	1
C12.102.2	NGEN	21	1	0	0	0
C130.60	GEN	19	1	0	0	0
C115.25	NGEN	18	1	0	0	1
C95.211	NGEN	3	1	0	0	1
C95.464	NGEN	9	2	1	0	1
C101.950	NGEN	22	1	0	0	0
C95.93	NGEN	17	1	0	0	1
C101.314	NGEN	7	1	0	0	0
C101.717	NGEN	19	6	0	0	6
C95.154	NGEN	32	1	0	0	0
C101.659.3	NGEN	9	2	0	0	2
C130.119	GEN	5	2	0	0	1
C95.321.2	NGEN	9	2	0	0	2
C101.373	NGEN	4	1	0	0	0
C108.34	NGEN	10	1	0	0	0
C130.125	GEN	10	2	0	0	1
C106.27	NGEN	2	1	0	2	1
C101.719.1	NGEN	15	1	0	3	0
C10.85	NGEN	7	2	0	0	2
C101.863	NGEN	28	1	0	0	2
C101.136	NGEN	4	1	0	0	0
C10.66	NGEN	4	1	0	0	0
C95.325	NGEN	41	1	0	0	0
C95.421	NGEN	0	1	0	12	0
C95.438.1	NGEN	2	1	0	0	0
C101.253	NGEN	10	1	0	0	2
C108.27	GEN	15	1	1	0	3
C33.27	NGEN	6	2	0	0	2
C95.240	NGEN	62	1	1	4	7
C101.387	NGEN	11	1	1	0	0
C115.110.1	NGEN	21	5	0	0	7
C95.385.1	NGEN	5	1	0	0	0
C33.4	NGEN	9	1	0	0	0
C130.167	NGEN	2	1	0	0	1
C101.869.1	NGEN	18	1	0	0	3
C101.877	NGEN	9	1	0	0	0
C115.217	NGEN	8	1	0	4	0
C10.20	NGEN	2	1	0	0	0
C101.896.3	NGEN	14	1	0	0	0
C10.160	NGEN	2	1	0	0	0
C130.2	NGEN	17	2	0	0	3
C108.15	NGEN	6	1	0	0	0
C101.694	NGEN	68	8	1	0	11
C95.400	NGEN	9	2	1	0	4
C108.61	NGEN	7	1	1	10	0
C95.201.3	NGEN	24	1	0	0	0
C101.271	NGEN	10	1	0	0	1
C101.942	NGEN	10	1	1	0	1
C10.133.1	NGEN	0	1	0	1	0
C115.128	NGEN	51	4	1	0	4
C10.4.1	NGEN	6	1	0	0	0
C101.429	NGEN	18	2	0	0	1
C101.352	NGEN	7	1	0	0	0
C101.130	NGEN	6	1	0	0	0
C95.458.4	NGEN	11	3	0	0	2
C95.191	NGEN	16	1	0	0	0
C101.332	NGEN	13	1	0	0	0
C101.752	NGEN	13	2	0	0	2
C101.207	NGEN	5	1	0	0	0
C108.82.3	NGEN	50	3	1	0	3
C108.129	NGEN	9	1	0	1	0
C108.32	NGEN	3	1	0	0	0
C108.73	GEN	57	4	0	0	6
C101.924.3	NGEN	15	1	0	0	0
C12.107	NGEN	3	1	0	0	0
C101.254	NGEN	46	5	0	0	5
C95.155	NGEN	16	2	0	0	2
C101.196	NGEN	13	1	0	0	3
C101.949.1	NGEN	2	1	0	0	0
C12.56	GEN	26	1	0	0	1
C105.1	NGEN	4	1	0	0	0
C33.39.1	NGEN	1	1	0	0	0
C115.75.1	NGEN	3	1	0	0	1
C12.34	GEN	25	1	0	0	0
C115.14	NGEN	28	1	0	0	3
C115.51	NGEN	33	3	0	2	4
C12.2	NGEN	2	1	0	24	0
C101.206	NGEN	15	1	1	1	1
C115.220	NGEN	6	1	0	3	1
C108.111.3	NGEN	49	5	0	0	7
C101.409	NGEN	7	1	0	0	1
C95.63	NGEN	13	1	0	0	3
C101.16	NGEN	6	1	0	0	0
C95.327	NGEN	39	1	0	0	3
C101.822	NGEN	3	1	0	0	1
C95.221	NGEN	21	3	0	0	3
C115.88	NGEN	53	1	1	0	0
C101.919	NGEN	18	2	0	0	5
C101.208	NGEN	18	1	0	0	0
C108.130.2	GEN	5	1	0	0	0
C12.157	NGEN	3	1	0	0	0
C108.78	NGEN	12	2	0	4	0
C101.115	NGEN	4	3	2	2	7
C101.156	NGEN	6	1	0	0	0
C115.65	NGEN	58	4	0	3	7
C101.138	NGEN	8	1	0	0	0
C95.465.1	NGEN	8	1	0	0	0
C115.185.1	NGEN	19	1	0	0	1
C115.172.5	NGEN	1	1	0	1	0
C101.852	NGEN	2	1	1	0	0
C115.194	NGEN	28	2	1	0	1
C101.603	NGEN	25	1	0	0	0
C101.854	NGEN	33	2	0	0	4
C130.117.1	NGEN	7	1	0	0	0
C95.463.1	NGEN	5	1	0	0	0
C95.399.3	NGEN	6	1	0	0	1
C101.52	NGEN	26	4	0	0	10
C101.804	NGEN	20	1	0	0	8
C108.98	NGEN	13	1	0	0	1
C115.79	NGEN	40	2	0	0	5
C101.79	NGEN	7	1	0	0	1
C10.81.1	NGEN	7	1	0	0	1
C12.142	NGEN	3	1	0	0	0
C130.17	NGEN	2	1	0	4	0
C115.112	NGEN	4	1	0	0	0
C101.371	NGEN	27	3	0	0	3
C130.74	GEN	3	1	0	0	1
C10.178.2	NGEN	10	1	0	0	0
C95.182	NGEN	8	1	0	0	0
C12.139	NGEN	9	1	0	0	0
C115.23	NGEN	9	1	0	0	1
C101.690	NGEN	103	1	2	0	0
C95.44	NGEN	2	1	0	2	0
C101.390	NGEN	8	1	0	0	0
C108.57	NGEN	10	1	0	0	0
C95.376	NGEN	5	2	0	2	1
C101.610	NGEN	17	4	0	1	3
C95.233	NGEN	16	1	0	0	0
C95.467.1	NGEN	4	1	0	0	0
C10.23	NGEN	10	1	0	0	0
C101.945.2	NGEN	7	1	0	0	0
C95.448	NGEN	4	1	0	3	0
C95.31	NGEN	23	2	0	0	1
C95.11	NGEN	7	1	0	0	0
C115.19.1	NGEN	2	1	0	13	0
C105.35	GEN	4	1	0	0	1
C101.718	NGEN	8	1	0	0	0
C130.166	NGEN	13	1	0	0	0
C95.85	NGEN	13	1	0	0	1
C95.314	NGEN	29	1	0	0	3
C95.147	NGEN	16	1	0	3	0
C101.830	NGEN	6	1	0	0	0
C95.401.2	NGEN	4	1	0	0	1
C12.104	NGEN	7	1	0	0	3
C101.585	NGEN	9	3	0	0	2
C10.115	NGEN	9	1	0	0	0
C95.383	NGEN	26	2	0	0	5
C101.70	NGEN	12	1	0	0	0
C12.93	NGEN	21	1	0	0	0
C115.174	NGEN	4	1	0	3	1
C115.133	NGEN	4	1	0	0	0
C101.410	NGEN	10	1	0	0	1
C95.56	NGEN	2	1	0	0	0
C101.270	NGEN	9	1	0	0	1
C10.1.5	NGEN	12	1	0	0	0
C101.637	NGEN	4	1	0	0	0
C101.953.3	NGEN	6	1	0	0	0
C95.124	NGEN	24	1	0	0	0
C115.91	NGEN	49	2	0	0	4
C101.255	NGEN	16	1	1	0	0
C101.909.3	NGEN	1	1	0	0	0
C101.158	NGEN	22	4	1	0	4
C115.164.5	NGEN	7	1	0	3	0
C10.6	NGEN	5	1	0	0	0
C108.56	NGEN	5	1	0	0	0
C106.35	NGEN	4	1	0	0	1
C108.41	GEN	12	1	0	0	0
C95.377	NGEN	4	1	0	0	0
C100.24	NGEN	2	1	0	1	0
C101.76	NGEN	11	1	0	0	1
C100.13	GEN	2	1	0	0	0
C101.893	NGEN	5	1	0	0	0
C95.368	NGEN	7	1	0	0	0
C130.48	NGEN	1	1	0	0	2
C101.525	NGEN	11	1	0	0	0
C115.124	NGEN	19	2	0	0	2
C10.149	NGEN	3	1	0	0	0
C10.129	NGEN	0	1	0	4	0
C12.94	NGEN	2	1	0	4	0
C101.654	NGEN	5	1	0	0	0
C95.109	NGEN	52	6	0	2	7
C10.48.1	NGEN	32	1	0	0	0
C101.855	NGEN	6	1	0	0	1
C12.156	NGEN	5	1	0	7	0
C108.106	NGEN	13	1	0	0	0
C101.198	NGEN	8	2	0	0	1
C108.60	NGEN	15	1	1	3	3
C95.243.4	NGEN	20	5	0	0	4
C95.334	NGEN	4	1	0	0	0
C10.135.5	NGEN	18	1	0	0	2
C95.24	NGEN	19	2	0	0	2
C95.392	NGEN	24	1	0	0	2
C95.367	NGEN	15	1	0	0	1
C115.90	NGEN	9	1	0	0	1
C108.54	NGEN	5	1	0	0	0
C95.326.3	NGEN	5	1	0	0	0
C108.82.1	NGEN	10	1	0	0	1
C115.183	NGEN	17	1	0	0	0
C95.374	NGEN	7	1	0	0	2
C108.136	NGEN	1	1	0	0	0
C105.15	NGEN	3	1	0	0	0
C12.31	NGEN	4	1	0	0	0
C10.134	NGEN	9	3	0	0	3
C108.109	GEN	18	1	0	0	0
C101.391	NGEN	9	1	0	0	0
C108.55	NGEN	7	4	0	0	3
C101.27	NGEN	4	1	0	0	1
C115.159	NGEN	16	2	1	0	2
C106.4	NGEN	9	1	0	0	0
C108.95	NGEN	6	1	0	0	1
C95.347	NGEN	14	1	0	0	0
C101.859	NGEN	10	1	0	0	0
C105.25.1	NGEN	17	3	0	0	3
C101.298	NGEN	21	4	0	0	9
C108.92	GEN	6	1	0	0	0
C12.146.5	NGEN	49	2	0	0	1
C101.470	NGEN	10	1	0	0	1
C95.353.2	NGEN	7	1	0	0	0
C95.317	NGEN	20	2	0	0	2
C95.66	NGEN	9	1	0	0	0
C10.175.2	NGEN	22	1	0	0	0
C101.357	NGEN	5	1	0	0	0
C95.177.3	NGEN	86	2	0	0	8
C101.730	NGEN	10	1	0	0	0
C106.25	NGEN	9	1	0	0	1
C95.355	NGEN	10	1	0	0	0
C101.869	NGEN	6	2	0	0	2
C101.347	NGEN	7	1	0	0	0
C101.813	NGEN	12	2	0	0	1
C100.3	NGEN	8	1	0	0	0
C101.909.2	NGEN	1	1	0	2	0
C130.145	NGEN	4	1	0	0	0
C95.316.1	NGEN	1	1	0	3	0
C101.343	NGEN	11	1	0	0	1
C108.50.2	NGEN	14	1	0	0	1
C101.835	NGEN	10	2	0	0	2
C10.92	NGEN	5	1	0	0	0
C33.13	NGEN	2	1	0	0	0
C108.137	NGEN	2	1	0	0	0
C101.884	NGEN	46	1	0	0	0
C101.559	NGEN	7	1	0	0	1
C95.312	NGEN	11	1	0	0	0
C95.316.3	NGEN	17	5	0	0	5
C101.174	NGEN	3	1	0	0	0
C130.52	NGEN	9	2	0	0	1
C95.17	NGEN	5	3	2	0	15
C95.187	NGEN	28	1	0	0	1
C101.184	NGEN	12	1	0	0	0
C95.450	NGEN	47	2	0	0	2
C115.99	NGEN	11	1	0	0	2
C115.199.5	NGEN	29	10	0	0	10
C95.94	NGEN	32	2	0	0	2
C95.447	NGEN	6	1	0	1	0
C95.242	NGEN	8	1	0	0	2
C95.26	NGEN	4	1	0	0	0
C106.43	GEN	6	1	0	0	1
C101.708	NGEN	22	3	1	0	2
C115.148	NGEN	15	1	0	0	1
C101.598	NGEN	2	1	0	0	0
C95.170	NGEN	27	1	0	0	2
C130.192.4	NGEN	31	1	0	0	0
C101.679	NGEN	13	1	0	0	1
C101.244	NGEN	11	2	0	0	2
C101.909.1	NGEN	5	1	0	0	0
C95.107	NGEN	4	1	0	0	0
C12.136	NGEN	18	1	0	0	1
C101.704	NGEN	2	1	0	0	1
C12.78	NGEN	16	1	0	8	0
C101.190	NGEN	3	1	0	0	0
C95.161	NGEN	2	1	0	0	0
C101.291	NGEN	12	2	0	0	2
C130.174	GEN	31	2	0	0	1
C101.176	NGEN	8	1	0	0	0
C108.52	NGEN	6	1	0	0	1
C101.261	NGEN	8	2	0	0	2
C108.11	NGEN	7	1	1	0	1
C101.746	NGEN	37	4	0	0	4
C115.96	NGEN	3	1	0	0	0
C101.375	NGEN	8	1	0	0	0
C12.156.2	NGEN	15	1	0	0	0
C115.55	NGEN	9	1	0	3	0
C10.81	NGEN	39	4	0	0	4
C95.90	NGEN	11	1	0	0	1
C10.138	NGEN	2	1	0	0	0
C108.79	GEN	12	1	1	0	0
C115.111	NGEN	2	1	1	3	0
C95.184	NGEN	28	3	0	0	4
C101.745	NGEN	5	1	0	0	0
C115.45	NGEN	6	1	0	0	1
C101.308	NGEN	17	1	0	0	0
C95.341.5	NGEN	12	1	0	0	1
C101.359	NGEN	11	1	0	0	0
C95.437	NGEN	2	1	0	0	0
C95.34	NGEN	5	1	0	0	0
C95.138	NGEN	30	1	1	1	2
C101.467	NGEN	18	2	1	0	2
C108.111.1	NGEN	17	1	0	0	0
C12.83	NGEN	13	1	0	0	0
C101.676	NGEN	17	1	0	0	0
C130.163	NGEN	51	1	1	0	0
C95.415.3	NGEN	6	1	0	0	1
C95.429	NGEN	5	1	0	0	0
C12.54	NGEN	8	1	0	0	0
C10.90	NGEN	2	1	0	0	0
C101.543	NGEN	52	1	2	0	3
C115.17	NGEN	8	1	0	0	0
C108.109.4	NGEN	32	1	1	0	0
C12.79.1	NGEN	12	4	0	0	3
C101.117	NGEN	6	1	0	0	0
C101.24	NGEN	10	1	0	3	0
C12.41	GEN	29	1	0	0	1
C12.109	NGEN	102	1	1	0	0
C108.5	NGEN	6	2	0	0	2
C101.604.1	NGEN	8	1	0	0	0
C130.185.1	GEN	16	1	0	0	0
C115.9	NGEN	16	1	0	0	2
C101.286	NGEN	17	1	0	0	0
C95.328	NGEN	8	1	0	0	0
C101.756	NGEN	40	2	2	0	2
C101.905	NGEN	18	1	0	0	0
